Time,Lat,Long,Temp,Prcp,Wvel,Wdir
2021-04-06 00:00:00.0000000,1.79999995,-78.86000061,0.1787618,0.00050357,4.674333,-2.4743252
2021-04-06 03:00:00.0000000,1.79999995,-78.86000061,-1.2675781,0.0003468,5.0209975,-2.808298
2021-04-06 06:00:00.0000000,1.79999995,-78.86000061,-1.5292358,0.00025094,4.978908,1.0474695
2021-04-06 09:00:00.0000000,1.79999995,-78.86000061,-1.0442098,0.00090189,6.892612,3.050206
2021-04-06 12:00:00.0000000,1.79999995,-78.86000061,-1.2125956,0.00056523,9.099445,2.8780162
2021-04-06 15:00:00.0000000,1.79999995,-78.86000061,-0.9177348,7.02e-05,9.38757,3.014861
2021-04-06 18:00:00.0000000,1.79999995,-78.86000061,-0.58341473,5.45e-05,8.731556,2.9851859
2021-04-06 21:00:00.0000000,1.79999995,-78.86000061,-0.2823893,7.28e-05,8.164632,2.830301
2021-04-07 00:00:00.0000000,1.79999995,-78.86000061,-0.1734314,0.00010663,6.982254,2.8469718
2021-04-07 03:00:00.0000000,1.79999995,-78.86000061,-0.9484253,4.12e-06,7.5486546,2.8303604
2021-04-07 06:00:00.0000000,1.79999995,-78.86000061,-1.6052755,9.56e-05,6.9764543,2.76455
2021-04-07 09:00:00.0000000,1.79999995,-78.86000061,-1.5539957,0.00099131,6.987825,2.7254765
2021-04-07 12:00:00.0000000,1.79999995,-78.86000061,-1.3601278,0.00022054,7.582609,2.7004545
2021-04-07 15:00:00.0000000,1.79999995,-78.86000061,-1.3667297,0.00022719,8.8687315,2.7842064
2021-04-07 18:00:00.0000000,1.79999995,-78.86000061,-0.6929016,0.00027427,8.975362,2.9015055
2021-04-07 21:00:00.0000000,1.79999995,-78.86000061,-0.31121826,7.17e-05,9.053879,2.8748636
2021-04-08 00:00:00.0000000,1.79999995,-78.86000061,-0.58513385,0.00028367,10.15994,2.855052
2021-04-08 03:00:00.0000000,1.79999995,-78.86000061,-0.96157837,0.00020618,11.400311,2.790268
2021-04-08 06:00:00.0000000,1.79999995,-78.86000061,-1.0982565,0.00031059,12.5737,2.663866
2021-04-08 09:00:00.0000000,1.79999995,-78.86000061,-0.93170166,0.00021695,12.363609,2.7194595
2021-04-08 12:00:00.0000000,1.79999995,-78.86000061,-0.98220825,6.96e-05,13.339603,2.7792943
2021-04-08 15:00:00.0000000,1.79999995,-78.86000061,-0.7194316,7.63e-05,13.67224,2.791665
2021-04-08 18:00:00.0000000,1.79999995,-78.86000061,-0.27752686,8.5e-07,12.234519,2.676314
2021-04-08 21:00:00.0000000,1.79999995,-78.86000061,-0.35165405,1.9e-06,11.829128,2.5569491
2021-04-09 00:00:00.0000000,1.79999995,-78.86000061,-0.726003,2.69e-05,11.636241,2.6665657
2021-04-09 03:00:00.0000000,1.79999995,-78.86000061,-0.98588055,9.11e-05,13.171678,2.7238758
2021-04-09 06:00:00.0000000,1.79999995,-78.86000061,-1.0631002,0.000722,13.779933,2.7708683
2021-04-09 09:00:00.0000000,1.79999995,-78.86000061,-1.2287903,0.00016585,13.5225725,2.7180996
2021-04-09 12:00:00.0000000,1.79999995,-78.86000061,-1.0425009,0.00011064,12.720988,2.7966282
2021-04-09 15:00:00.0000000,1.79999995,-78.86000061,-1.3914795,0.00018844,12.546018,2.7520208
2021-04-09 18:00:00.0000000,1.79999995,-78.86000061,-1.1349589,7.62e-05,11.990624,2.7014236
2021-04-09 21:00:00.0000000,1.79999995,-78.86000061,-1.019399,7.62e-05,9.559537,2.6766555
2021-04-10 00:00:00.0000000,1.79999995,-78.86000061,-1.2714844,0.00026467,8.625056,2.8124688
2021-04-10 03:00:00.0000000,1.79999995,-78.86000061,-1.4395447,0.00016955,8.986424,2.8659325
2021-04-10 06:00:00.0000000,1.79999995,-78.86000061,-1.6580607,0.00067988,9.021341,2.894375
2021-04-10 09:00:00.0000000,1.79999995,-78.86000061,-1.6440634,0.00064113,8.2803545,2.7712257
2021-04-10 12:00:00.0000000,1.79999995,-78.86000061,-1.7020874,0.00032917,9.671047,2.6632202
2021-04-10 15:00:00.0000000,1.79999995,-78.86000061,-1.3590494,8.13e-06,8.869697,2.6802151
2021-04-10 18:00:00.0000000,1.79999995,-78.86000061,-0.5275981,1.69e-06,8.475539,2.8894079
2021-04-10 21:00:00.0000000,1.79999995,-78.86000061,0.37887573,3.2e-07,7.5818458,2.9424057
2021-04-11 00:00:00.0000000,1.79999995,-78.86000061,0.02739461,3.2e-07,7.1173854,2.8836975
2021-04-11 03:00:00.0000000,1.79999995,-78.86000061,-1.2336426,1.58e-06,6.460754,2.8696072
2021-04-11 06:00:00.0000000,1.79999995,-78.86000061,-1.623291,2.57e-05,5.8423867,3.0561485
2021-04-11 09:00:00.0000000,1.79999995,-78.86000061,-1.475118,6.46e-05,6.10356,1.0124747
2021-04-11 12:00:00.0000000,1.79999995,-78.86000061,-1.2069702,3.87e-05,6.792975,3.0753222
2021-04-11 15:00:00.0000000,1.79999995,-78.86000061,-0.69621783,2.97e-05,7.081754,3.0800583
2021-04-11 18:00:00.0000000,1.79999995,-78.86000061,-0.28006998,2.05e-05,6.3746905,-3.0698519
2021-04-11 21:00:00.0000000,1.79999995,-78.86000061,0.44758096,2.29e-05,5.806362,-2.9616601
2021-04-12 00:00:00.0000000,1.79999995,-78.86000061,1.0226339,3.38e-06,5.871746,-2.921418
2021-04-12 03:00:00.0000000,1.79999995,-78.86000061,0.69502765,0.00010251,6.953247,-2.9904175
2021-04-12 06:00:00.0000000,1.79999995,-78.86000061,-0.41311646,0.00017092,7.1266503,-2.9733918
2021-04-12 09:00:00.0000000,1.79999995,-78.86000061,-0.55559283,0.00016965,7.7353344,-3.0272992
2021-04-12 12:00:00.0000000,1.79999995,-78.86000061,-0.46559653,0.00063585,8.682101,-3.1288636
2021-04-12 15:00:00.0000000,1.79999995,-78.86000061,-0.5116475,0.00011655,9.447259,-3.1075935
2021-04-12 18:00:00.0000000,1.79999995,-78.86000061,0.00201416,9.91e-05,7.7559533,1.0653224
2021-04-12 21:00:00.0000000,1.79999995,-78.86000061,-0.40293375,0.00036126,7.600261,-3.1057174
2021-04-13 00:00:00.0000000,1.79999995,-78.86000061,-0.00501506,0.00043791,7.7434516,-2.7767894
2021-04-13 03:00:00.0000000,1.79999995,-78.86000061,-0.14845784,0.00039526,10.591107,-2.9582202
2021-04-13 06:00:00.0000000,1.79999995,-78.86000061,-0.6139323,0.00039642,12.85949,-3.113864
2021-04-13 09:00:00.0000000,1.79999995,-78.86000061,-0.8659261,9.85e-05,12.938888,-3.0832615
2021-04-13 12:00:00.0000000,1.79999995,-78.86000061,-0.7478536,0.00017937,13.134475,-3.0905647
2021-04-13 15:00:00.0000000,1.79999995,-78.86000061,-0.18654378,9.91e-05,12.790114,1.0278527
2021-04-13 18:00:00.0000000,1.79999995,-78.86000061,0.26317343,7.74e-05,12.685178,3.077522
2021-04-13 21:00:00.0000000,1.79999995,-78.86000061,0.7166646,5.67e-05,11.078041,3.0923617
2021-04-14 00:00:00.0000000,1.79999995,-78.86000061,0.5399577,0.00018084,11.104964,2.9966528
2021-04-14 03:00:00.0000000,1.79999995,-78.86000061,-0.3504232,0.00079886,11.050054,2.9427023
2021-04-14 06:00:00.0000000,1.79999995,-78.86000061,-0.66697186,0.00020945,10.986691,2.965784
2021-04-14 09:00:00.0000000,1.79999995,-78.86000061,-0.5442912,0.0001175,10.472571,2.8335416
2021-04-14 12:00:00.0000000,1.79999995,-78.86000061,-0.14937337,0.00064029,9.392798,2.526347
2021-04-14 15:00:00.0000000,1.79999995,-78.86000061,-0.28964233,0.00033603,9.008159,2.611172
2021-04-14 18:00:00.0000000,1.79999995,-78.86000061,0.13526408,0.00028747,6.6683335,2.7682564
2021-04-14 21:00:00.0000000,1.79999995,-78.86000061,0.9609172,2.9e-05,5.4388733,2.8473241
2021-04-15 00:00:00.0000000,1.79999995,-78.86000061,0.3203939,0.00035567,6.362896,2.8301737
2021-04-15 03:00:00.0000000,1.79999995,-78.86000061,-0.15031941,4.55e-05,7.565395,2.7027943
2021-04-15 06:00:00.0000000,1.79999995,-78.86000061,-0.21937053,0.00023078,7.7647495,2.8068857
2021-04-15 09:00:00.0000000,1.79999995,-78.86000061,-0.47886148,0.00046736,7.9148993,2.7331467
2021-04-15 12:00:00.0000000,1.79999995,-78.86000061,-1.0124512,0.00132544,7.6392627,2.5812037
2021-04-15 15:00:00.0000000,1.79999995,-78.86000061,-1.12913,0.00173337,7.0100713,2.721124
2021-04-15 18:00:00.0000000,1.79999995,-78.86000061,-0.82106525,0.00039684,5.7004485,2.7046127
2021-04-15 21:00:00.0000000,1.79999995,-78.86000061,-0.7600301,0.0003221,6.1371536,2.4033287
2021-04-16 00:00:00.0000000,1.79999995,-78.86000061,-0.840861,0.00083918,8.530137,2.5266914
2021-04-16 03:00:00.0000000,1.79999995,-78.86000061,-0.8922119,0.000722,11.18203,2.7088788
2021-04-16 06:00:00.0000000,1.79999995,-78.86000061,-1.018107,0.00103354,8.606975,2.9530451
2021-04-16 09:00:00.0000000,1.79999995,-78.86000061,-1.4368591,0.0026947,6.1902995,2.7993615
2021-04-16 12:00:00.0000000,1.79999995,-78.86000061,-1.1291605,0.0017813,1.6369753,-0.8868895
2021-04-16 15:00:00.0000000,1.79999995,-78.86000061,-1.4037985,0.00095299,7.7053666,2.9776354
2021-04-16 18:00:00.0000000,1.79999995,-78.86000061,-1.176534,0.00027934,8.944219,2.8131075
2021-04-16 21:00:00.0000000,1.79999995,-78.86000061,-0.2986857,0.0,7.6542544,2.998027
2021-04-17 00:00:00.0000000,1.79999995,-78.86000061,-0.5661011,9.5e-07,6.563357,3.038089
2021-04-17 03:00:00.0000000,1.79999995,-78.86000061,-1.3365275,6.3e-07,6.714775,2.934253
2021-04-17 06:00:00.0000000,1.79999995,-78.86000061,-1.3096823,3.2e-07,7.556334,2.9059687
2021-04-17 09:00:00.0000000,1.79999995,-78.86000061,-1.3401896,2.05e-05,5.3032393,2.73073
2021-04-17 12:00:00.0000000,1.79999995,-78.86000061,-1.68514,4.92e-05,5.066457,2.6998625
2021-04-17 15:00:00.0000000,1.79999995,-78.86000061,-1.4158121,6.55e-06,5.7517223,2.8718011
2021-04-17 18:00:00.0000000,1.79999995,-78.86000061,-0.7258606,1.58e-06,5.3607106,3.001854
2021-04-17 21:00:00.0000000,1.79999995,-78.86000061,0.1921997,6.33e-06,4.5749288,-0.9595823
2021-04-18 00:00:00.0000000,1.79999995,-78.86000061,-0.18965657,1.11e-05,4.545021,1.0584972
2021-04-18 03:00:00.0000000,1.79999995,-78.86000061,-1.0309448,0.00038206,4.660263,2.9546697
2021-04-18 06:00:00.0000000,1.79999995,-78.86000061,-1.7164001,0.00204512,6.6581993,-2.9487436
2021-04-18 09:00:00.0000000,1.79999995,-78.86000061,-1.509725,0.00505273,8.960635,1.0620463
2021-04-18 12:00:00.0000000,1.79999995,-78.86000061,-1.2951864,0.00819843,3.734932,1.0630721
2021-04-18 15:00:00.0000000,1.79999995,-78.86000061,-1.3749593,0.00457524,6.962745,1.0574887
2021-04-18 18:00:00.0000000,1.79999995,-78.86000061,-0.9641622,0.00032326,8.410937,3.0098464
2021-04-18 21:00:00.0000000,1.79999995,-78.86000061,-1.1046753,7.81e-06,5.8164353,3.0700104
2021-04-19 00:00:00.0000000,1.79999995,-78.86000061,-1.3541971,2.66e-05,5.639834,3.0835726
2021-04-19 03:00:00.0000000,1.79999995,-78.86000061,-1.323822,4.12e-06,6.12471,-2.9219272
2021-04-19 06:00:00.0000000,1.79999995,-78.86000061,-1.6131998,0.00015371,4.6762505,-2.9567595
2021-04-19 09:00:00.0000000,1.79999995,-78.86000061,-2.1851807,0.00020745,2.1019535,2.257507
2021-04-19 12:00:00.0000000,1.79999995,-78.86000061,-2.2245991,0.00045881,2.8349426,1.9443207
2021-04-19 15:00:00.0000000,1.79999995,-78.86000061,-1.9442953,0.00022487,3.9844723,2.3250692
2021-04-19 18:00:00.0000000,1.79999995,-78.86000061,-1.7373453,7.04e-05,3.700323,0.86044973
2021-04-19 21:00:00.0000000,1.79999995,-78.86000061,-1.0088196,5e-05,3.643152,-2.4606926
2021-04-20 00:00:00.0000000,1.79999995,-78.86000061,-0.778127,5.04e-05,3.0178432,-1.9605279
2021-04-20 03:00:00.0000000,1.79999995,-78.86000061,-0.9295654,8.45e-05,3.33854,-2.0168192
2021-04-20 06:00:00.0000000,1.79999995,-78.86000061,-1.0358988,4.79e-05,4.3153744,-1.5974165
2021-04-20 09:00:00.0000000,1.79999995,-78.86000061,-1.0859375,0.00017303,4.5528226,-1.1448895
2021-04-20 12:00:00.0000000,1.79999995,-78.86000061,-1.0673319,0.00044931,3.2354336,-1.4002186
2021-04-20 15:00:00.0000000,1.79999995,-78.86000061,-0.80478925,0.00028673,2.0574188,-2.1162722
2021-04-20 18:00:00.0000000,1.79999995,-78.86000061,-0.77337646,0.00015192,1.2826715,-2.8403056
2021-04-20 21:00:00.0000000,1.79999995,-78.86000061,-1.0654297,0.00016205,1.7221171,0.9455769
2021-04-21 00:00:00.0000000,1.79999995,-78.86000061,-1.1499227,0.00016395,2.9060602,2.7954495
2021-04-21 03:00:00.0000000,1.79999995,-78.86000061,-1.2097982,0.00023416,3.4851258,-2.5211575
2021-04-21 06:00:00.0000000,1.79999995,-78.86000061,-1.5464071,0.0016448,4.63567,-1.8763809
2021-04-21 09:00:00.0000000,1.79999995,-78.86000061,-2.1365864,0.00229448,4.334664,-0.7063468
2021-04-21 12:00:00.0000000,1.79999995,-78.86000061,-1.7671204,0.00180358,3.988324,0.06668779
2021-04-21 15:00:00.0000000,1.79999995,-78.86000061,-1.6927897,0.00056375,2.2832196,0.86793405
2021-04-21 18:00:00.0000000,1.79999995,-78.86000061,-1.615153,6.31e-05,2.4439576,1.1215054
2021-04-21 21:00:00.0000000,1.79999995,-78.86000061,-0.79525757,5.3e-07,1.972168,0.32204595
2021-04-22 00:00:00.0000000,1.79999995,-78.86000061,-0.23585002,3.2e-07,1.8071083,-0.35566843
2021-04-22 03:00:00.0000000,1.79999995,-78.86000061,-0.5503947,6.3e-07,1.4815856,-0.3921586
2021-04-22 06:00:00.0000000,1.79999995,-78.86000061,-1.1863708,7.29e-05,2.1305342,0.325784
2021-04-22 09:00:00.0000000,1.79999995,-78.86000061,-1.3554484,0.00014009,2.4053388,0.39908242
2021-04-22 12:00:00.0000000,1.79999995,-78.86000061,-1.0268961,0.00022381,2.333346,0.5199875
2021-04-22 15:00:00.0000000,1.79999995,-78.86000061,-0.3756002,0.00018813,3.0508728,1.0245696
2021-04-22 18:00:00.0000000,1.79999995,-78.86000061,0.07933553,2.15e-05,3.3156261,0.95997554
2021-04-22 21:00:00.0000000,1.79999995,-78.86000061,0.32426962,2.99e-05,2.2593534,0.5443365
2021-04-23 00:00:00.0000000,1.79999995,-78.86000061,0.7843323,5.54e-05,1.4045707,0.2051789
2021-04-23 03:00:00.0000000,1.79999995,-78.86000061,-0.11502075,0.00033878,0.87046856,-0.64976126
2021-04-23 06:00:00.0000000,1.79999995,-78.86000061,-0.9375305,0.00039135,0.6430432,0.1250505
2021-04-23 09:00:00.0000000,1.79999995,-78.86000061,-0.9220683,0.00107155,1.8384322,0.82795936
2021-04-23 12:00:00.0000000,1.79999995,-78.86000061,-1.7661844,0.00133801,3.1724002,-2.7262485
2021-04-23 15:00:00.0000000,1.79999995,-78.86000061,-1.7666321,0.0011256,2.066976,-0.9019081
2021-04-23 18:00:00.0000000,1.79999995,-78.86000061,-1.2741089,0.00020048,1.8443409,1.2449766
2021-04-23 21:00:00.0000000,1.79999995,-78.86000061,-1.0836691,9.1e-05,1.6605787,1.6991497
2021-04-24 00:00:00.0000000,1.79999995,-78.86000061,-0.86427814,0.00029602,1.4004084,-2.2864873
2021-04-24 03:00:00.0000000,1.79999995,-78.86000061,-1.1105448,0.00018728,1.6140957,-2.120636
2021-04-24 06:00:00.0000000,1.79999995,-78.86000061,-1.3356119,5.14e-05,1.749189,-0.93311024
2021-04-24 09:00:00.0000000,1.79999995,-78.86000061,-1.4154663,9.71e-05,2.951496,-1.0390548
2021-04-24 12:00:00.0000000,1.79999995,-78.86000061,-1.0197042,3.95e-05,4.3691983,-1.0197718
2021-04-24 15:00:00.0000000,1.79999995,-78.86000061,-0.70491534,4.27e-05,5.749334,-3.0956647
2021-04-24 18:00:00.0000000,1.79999995,-78.86000061,-0.39689127,4.91e-05,5.493261,-2.9917593
2021-04-24 21:00:00.0000000,1.79999995,-78.86000061,-0.04435222,1.22e-05,4.9332294,-2.8818588
2021-04-25 00:00:00.0000000,1.79999995,-78.86000061,-0.09291586,0.00014959,4.8562274,-0.9684229
2021-04-25 03:00:00.0000000,1.79999995,-78.86000061,-0.41918945,0.00056945,4.67541,1.0284646
2021-04-25 06:00:00.0000000,1.79999995,-78.86000061,-0.4079183,0.00019573,4.01183,1.0252721
2021-04-25 09:00:00.0000000,1.79999995,-78.86000061,-0.59888715,0.00017208,3.6075733,1.0206268
2021-04-25 12:00:00.0000000,1.79999995,-78.86000061,-0.81062824,0.0001023,4.17544,-2.921664
2021-04-25 15:00:00.0000000,1.79999995,-78.86000061,-0.4302877,4.91e-05,4.5888295,-2.896659
2021-04-25 18:00:00.0000000,1.79999995,-78.86000061,-0.25368246,0.00011201,4.636493,-2.9134758
2021-04-25 21:00:00.0000000,1.79999995,-78.86000061,0.04141235,0.00064694,3.810387,-3.0022457
2021-04-26 00:00:00.0000000,1.79999995,-78.86000061,-0.27868652,0.00067101,5.989296,1.0280075
2021-04-26 03:00:00.0000000,1.79999995,-78.86000061,-0.2423706,0.00116044,7.1279807,3.012447
2021-04-26 06:00:00.0000000,1.79999995,-78.86000061,-0.7712504,0.00261193,7.90468,2.7327888
2021-04-26 09:00:00.0000000,1.79999995,-78.86000061,-1.2484131,0.00510299,1.8061905,-2.076617
2021-04-26 12:00:00.0000000,1.79999995,-78.86000061,-1.1515707,0.00412276,1.6029421,-0.2124521
2021-04-26 15:00:00.0000000,1.79999995,-78.86000061,-1.1311136,0.00248725,4.3445344,2.3211436
2021-04-26 18:00:00.0000000,1.79999995,-78.86000061,-0.8208211,0.00037604,6.382408,2.7720926
2021-04-26 21:00:00.0000000,1.79999995,-78.86000061,-0.846934,4.01e-06,5.092221,-1.104613
2021-04-27 00:00:00.0000000,1.79999995,-78.86000061,-0.7161967,9.08e-05,3.9861972,-2.9270675
2021-04-27 03:00:00.0000000,1.79999995,-78.86000061,-0.3059082,0.00011296,2.6921263,-2.6482584
2021-04-27 06:00:00.0000000,1.79999995,-78.86000061,-0.98546344,0.00031967,1.6910907,-2.3965342
2021-04-27 09:00:00.0000000,1.79999995,-78.86000061,-0.90030926,0.00199973,1.1433822,-2.2481475
2021-04-27 12:00:00.0000000,1.79999995,-78.86000061,-1.1780599,0.00059373,1.3062428,-0.68197757
2021-04-27 15:00:00.0000000,1.79999995,-78.86000061,-1.1958414,9.11e-05,2.1057723,2.4031508
2021-04-27 18:00:00.0000000,1.79999995,-78.86000061,-1.1390381,0.0003145,1.8237934,1.5386692
2021-04-27 21:00:00.0000000,1.79999995,-78.86000061,-1.4694315,0.00136746,3.3177898,1.6902357
2021-04-28 00:00:00.0000000,1.79999995,-78.86000061,-1.4031067,0.00135036,2.747632,1.9559689
2021-04-28 03:00:00.0000000,1.79999995,-78.86000061,-1.6093954,0.00250604,0.7039017,1.6567081
2021-04-28 06:00:00.0000000,1.79999995,-78.86000061,-1.7718405,0.00184813,1.5471166,1.1854047
2021-04-28 09:00:00.0000000,1.79999995,-78.86000061,-1.6045736,0.00149436,2.0265117,0.18308048
2021-04-28 12:00:00.0000000,1.79999995,-78.86000061,-1.3987325,0.00107049,1.3420094,0.01141755
2021-04-28 15:00:00.0000000,1.79999995,-78.86000061,-1.874827,0.00074343,1.037383,1.020206
2021-04-28 18:00:00.0000000,1.79999995,-78.86000061,-1.8410746,0.00037298,2.28029,1.5385259
2021-04-28 21:00:00.0000000,1.79999995,-78.86000061,-1.1259766,0.00025295,1.6940541,1.222357
2021-04-29 00:00:00.0000000,1.79999995,-78.86000061,-1.6127828,0.00029898,1.6937107,1.088069
2021-04-29 03:00:00.0000000,1.79999995,-78.86000061,-1.9429117,0.00026498,1.8824545,0.7504514
2021-04-29 06:00:00.0000000,1.79999995,-78.86000061,-2.0496013,0.00036,1.7731676,1.2532663
2021-04-29 09:00:00.0000000,1.79999995,-78.86000061,-2.0305278,0.00053113,4.3095756,2.2465189
2021-04-29 12:00:00.0000000,1.79999995,-78.86000061,-2.0037842,0.00062762,5.4683175,2.2987769
2021-04-29 15:00:00.0000000,1.79999995,-78.86000061,-1.6387838,9.04e-05,6.395954,2.2481437
2021-04-29 18:00:00.0000000,1.79999995,-78.86000061,-1.3226725,1.43e-05,5.08045,2.1582315
2021-04-29 21:00:00.0000000,1.79999995,-78.86000061,-1.2904764,8.71e-05,2.69802,2.044281
2021-04-30 00:00:00.0000000,1.79999995,-78.86000061,-1.643392,0.00085798,0.7859823,1.3271828
2021-04-30 03:00:00.0000000,1.79999995,-78.86000061,-1.6946207,0.00064852,0.3329323,-2.003004
2021-04-30 06:00:00.0000000,1.79999995,-78.86000061,-2.1567688,0.00148897,1.9871429,2.7224789
2021-04-30 09:00:00.0000000,1.79999995,-78.86000061,-2.3383381,0.00181149,3.500809,2.7247534
2021-04-30 12:00:00.0000000,1.79999995,-78.86000061,-2.4409382,0.00099195,2.5019975,2.80188
2021-04-30 15:00:00.0000000,1.79999995,-78.86000061,-2.6181946,0.00031091,0.9248201,-0.7214901
2021-04-30 18:00:00.0000000,1.79999995,-78.86000061,-2.1561787,0.00034427,3.926782,2.6158607
2021-04-30 21:00:00.0000000,1.79999995,-78.86000061,-1.6287638,2.07e-05,4.8103676,2.582718
2021-05-01 00:00:00.0000000,1.79999995,-78.86000061,-1.9678955,0.0,3.675359,1.0242256
2021-05-01 03:00:00.0000000,1.79999995,-78.86000061,-2.335368,6.3e-07,4.2193666,-2.8106701
2021-05-01 06:00:00.0000000,1.79999995,-78.86000061,-2.1581318,0.00010198,3.639973,-2.5666976
2021-05-01 09:00:00.0000000,1.79999995,-78.86000061,-2.3743694,0.00068072,2.2153633,-2.2804873
2021-05-01 12:00:00.0000000,1.79999995,-78.86000061,-1.9444376,0.00103797,2.4379728,-2.9404714
2021-05-01 15:00:00.0000000,1.79999995,-78.86000061,-1.6979269,0.00211279,3.7918568,2.9143302
2021-05-01 18:00:00.0000000,1.79999995,-78.86000061,-1.4220581,0.00293751,3.91667,2.7751153
2021-05-01 21:00:00.0000000,1.79999995,-78.86000061,-1.3207092,0.00119939,3.5926716,2.3061333
2021-05-02 00:00:00.0000000,1.79999995,-78.86000061,-1.6660563,0.0010556,3.3163555,2.0557854
2021-05-02 03:00:00.0000000,1.79999995,-78.86000061,-1.8263245,0.00075072,2.415918,2.549389
2021-05-02 06:00:00.0000000,1.79999995,-78.86000061,-2.1186726,0.00036063,2.4383247,2.5864973
2021-05-02 09:00:00.0000000,1.79999995,-78.86000061,-2.2475789,0.00059848,1.8932018,0.8292305
2021-05-02 12:00:00.0000000,1.79999995,-78.86000061,-2.7027485,0.00035102,4.2741075,0.0160377
2021-05-02 15:00:00.0000000,1.79999995,-78.86000061,-2.5181072,0.00013006,6.14813,0.02548456
2021-05-02 18:00:00.0000000,1.79999995,-78.86000061,-2.32606,5.13e-05,6.2956576,0.22992761
2021-05-02 21:00:00.0000000,1.79999995,-78.86000061,-2.30601,2.64e-06,7.49585,0.41837266
2021-05-03 00:00:00.0000000,1.79999995,-78.86000061,-2.2457886,2.13e-05,7.28173,0.23197196
2021-05-03 03:00:00.0000000,1.79999995,-78.86000061,-2.1040142,0.00041088,6.899074,0.28817
2021-05-03 06:00:00.0000000,1.79999995,-78.86000061,-2.1336567,0.00158103,6.214251,0.26217872
2021-05-03 09:00:00.0000000,1.79999995,-78.86000061,-2.457713,0.00112444,5.2210083,-0.25145528
2021-05-03 12:00:00.0000000,1.79999995,-78.86000061,-2.351888,0.00013914,4.6235476,-0.5243473
2021-05-03 15:00:00.0000000,1.79999995,-78.86000061,-2.395518,3.08e-05,4.5014853,-0.6033659
2021-05-03 18:00:00.0000000,1.79999995,-78.86000061,-2.0657146,1.9e-06,3.7947826,-0.6753571
2021-05-03 21:00:00.0000000,1.79999995,-78.86000061,-1.3753458,1.1e-07,4.646357,-0.22933483
2021-05-04 00:00:00.0000000,1.79999995,-78.86000061,-1.7654825,1.1e-07,4.508205,-0.0846859
2021-05-04 03:00:00.0000000,1.79999995,-78.86000061,-1.948171,1.22e-05,4.4928575,-0.10774037
2021-05-04 06:00:00.0000000,1.79999995,-78.86000061,-1.4535217,1.25e-05,5.2000136,0.00704154
2021-05-04 09:00:00.0000000,1.79999995,-78.86000061,-1.1538391,5.56e-05,6.8006253,0.06846254
2021-05-04 12:00:00.0000000,1.79999995,-78.86000061,-0.370046,6.45e-05,6.939752,-0.01953913
2021-05-04 15:00:00.0000000,1.79999995,-78.86000061,-0.09758505,0.00010779,5.3026357,-0.01952188
2021-05-04 18:00:00.0000000,1.79999995,-78.86000061,0.04001872,6.11e-05,4.7272773,0.12454069
2021-05-04 21:00:00.0000000,1.79999995,-78.86000061,-0.2374878,4.78e-05,4.483272,0.1944846
2021-05-05 00:00:00.0000000,1.79999995,-78.86000061,-0.30803427,7.07e-05,3.893843,0.12540944
2021-05-05 03:00:00.0000000,1.79999995,-78.86000061,-0.6588643,0.00011655,2.821966,0.29322487
2021-05-05 06:00:00.0000000,1.79999995,-78.86000061,-0.67579144,9.3e-05,2.1235008,0.21342218
2021-05-05 09:00:00.0000000,1.79999995,-78.86000061,-1.1531779,4.02e-05,3.2561512,0.7578586
2021-05-05 12:00:00.0000000,1.79999995,-78.86000061,-1.5328268,2.96e-06,3.8378754,1.3648132
2021-05-05 15:00:00.0000000,1.79999995,-78.86000061,-1.3458862,9.4e-06,3.5467892,2.0062964
2021-05-05 18:00:00.0000000,1.79999995,-78.86000061,-0.75009155,6.32e-05,2.6734445,2.4654791
2021-05-05 21:00:00.0000000,1.79999995,-78.86000061,-0.51153564,0.00019256,2.4826422,2.5933535
2021-05-06 00:00:00.0000000,1.79999995,-78.86000061,-0.9388936,0.00040001,2.3711436,2.6055472
2021-05-06 03:00:00.0000000,1.79999995,-78.86000061,-1.1242981,0.00028251,2.9311874,2.8300197
2021-05-06 06:00:00.0000000,1.79999995,-78.86000061,-1.2675781,0.00022487,3.4148324,2.535003
2021-05-06 09:00:00.0000000,1.79999995,-78.86000061,-1.495931,7.68e-05,3.2600572,2.1863396
2021-05-06 12:00:00.0000000,1.79999995,-78.86000061,-1.6133728,3.57e-05,2.7242396,2.1936073
2021-05-06 15:00:00.0000000,1.79999995,-78.86000061,-1.6329142,6.02e-05,3.0447056,2.2374046
2021-05-06 18:00:00.0000000,1.79999995,-78.86000061,-1.0220133,9.48e-05,2.1217763,1.9325243
2021-05-06 21:00:00.0000000,1.79999995,-78.86000061,-0.7328084,0.00032453,1.6726756,1.1133846
2021-05-07 00:00:00.0000000,1.79999995,-78.86000061,-1.093099,0.00161555,0.807436,1.219418
2021-05-07 03:00:00.0000000,1.79999995,-78.86000061,-1.763204,0.00031745,0.8772934,-2.9285214
2021-05-07 06:00:00.0000000,1.79999995,-78.86000061,-1.2554016,0.00098783,1.6798553,2.1337793
2021-05-07 09:00:00.0000000,1.79999995,-78.86000061,-1.9853821,0.00211575,2.6587083,0.56820005
2021-05-07 12:00:00.0000000,1.79999995,-78.86000061,-1.346934,0.00131869,2.0595124,0.17051764
2021-05-07 15:00:00.0000000,1.79999995,-78.86000061,-0.91001385,0.00063966,2.0710309,1.0833884
