Time,Lat,Long,SST,SSTa,SS,SSa,Depth
2016-02-15 00:00:00.0000000,2,-78.85,22.8796,-0.58621111,34.5854,1.30809815,15
2016-02-15 00:00:00.0000000,2,-78.85,24.5694,1.00661795,34.0072,0.73511795,14
2016-02-15 00:00:00.0000000,2,-78.85,25.2504,1.25752564,33.794,0.70980256,13
2016-02-15 00:00:00.0000000,2,-78.85,25.8071,1.50274615,33.5932,0.68744359,12
2016-02-15 00:00:00.0000000,2,-78.85,26.1522,1.38731795,33.3857,0.68459487,11
2016-02-15 00:00:00.0000000,2,-78.85,26.4807,1.07069074,32.9916,0.57719444,10
2016-02-15 00:00:00.0000000,2,-78.85,26.6294,1.05302368,32.6842,0.40884474,9
2016-02-15 00:00:00.0000000,2,-78.85,26.6227,0.7988079,32.5557,0.46251316,8
2016-02-15 00:00:00.0000000,2,-78.85,26.6103,0.51355263,32.3486,0.4861,7
2016-02-15 00:00:00.0000000,2,-78.85,26.6649,0.28258947,32.0662,0.45072632,6
2016-02-15 00:00:00.0000000,2,-78.85,26.7771,0.03168113,31.8675,0.30133019,5
2016-02-15 00:00:00.0000000,2,-78.85,26.8601,0.13503056,31.7876,0.68188056,4
2016-02-15 00:00:00.0000000,2,-78.85,27.4258,0.50907714,31.0605,0.35222857,3
2016-02-15 00:00:00.0000000,2,-78.85,27.6486,0.70767931,30.71,-0.20008276,2
2016-02-15 00:00:00.0000000,2,-78.85,27.6623,0.52933077,30.4966,0.89429615,0
2016-02-29 00:00:00.0000000,2,-78.85,27.173,0.04003077,28.8122,-0.79010385,0
2016-02-29 00:00:00.0000000,2,-78.85,27.322,0.38107931,33.8311,2.92101724,2
2016-02-29 00:00:00.0000000,2,-78.85,27.281,0.36427714,32.6105,1.90222857,3
2016-02-29 00:00:00.0000000,2,-78.85,26.548,-0.17706944,33.099,1.99328056,4
2016-02-29 00:00:00.0000000,2,-78.85,25.6166,-1.12881887,33.6096,2.04343019,5
2016-02-29 00:00:00.0000000,2,-78.85,24.8491,-1.53321053,33.8117,2.19622632,6
2016-02-29 00:00:00.0000000,2,-78.85,24.2994,-1.79734737,34.1203,2.2578,7
2016-02-29 00:00:00.0000000,2,-78.85,24.1948,-1.62909211,34.4015,2.30831316,8
2016-02-29 00:00:00.0000000,2,-78.85,23.9747,-1.60167632,34.4562,2.18084474,9
2016-02-29 00:00:00.0000000,2,-78.85,23.6255,-1.78450926,34.5057,2.09129444,10
2016-02-29 00:00:00.0000000,2,-78.85,23.2421,-1.52278205,34.4924,1.79129487,11
2016-02-29 00:00:00.0000000,2,-78.85,22.7595,-1.54485385,34.6252,1.71944359,12
2016-02-29 00:00:00.0000000,2,-78.85,22.6005,-1.39237436,34.6434,1.55920256,13
2016-02-29 00:00:00.0000000,2,-78.85,22.4439,-1.11888205,34.7042,1.43211795,14
2016-02-29 00:00:00.0000000,2,-78.85,22.3647,-1.10111111,34.6919,1.41459815,15
2016-02-29 00:00:00.0000000,2,-78.85,21.8305,-1.12059231,34.6436,1.14420769,16
2016-02-29 00:00:00.0000000,2,-78.85,21.3593,-1.39242564,34.862,1.30382308,17
2016-02-29 00:00:00.0000000,2,-78.85,20.9485,-1.48784615,34.8515,1.22887692,18
2016-02-29 00:00:00.0000000,2,-78.85,20.5817,-1.55426154,34.9073,1.1888,19
2016-02-29 00:00:00.0000000,2,-78.85,20.4243,-1.48128889,34.9123,1.3541463,20
2016-02-29 00:00:00.0000000,2,-78.85,20.2744,-1.22494359,34.9227,1.01730513,21
2016-02-29 00:00:00.0000000,2,-78.85,20.2245,-0.8082718,34.9311,0.90409231,22
2016-02-29 00:00:00.0000000,2,-78.85,20.1938,-0.41255128,34.948,0.79922051,23
2016-02-29 00:00:00.0000000,2,-78.85,20.1437,-0.22952051,35.0012,0.78665385,24
2016-02-29 00:00:00.0000000,2,-78.85,20.0791,-0.16937115,35.0064,0.99033077,25
2016-02-29 00:00:00.0000000,2,-78.85,20.0366,0.01644359,34.9971,0.68570769,26
2016-02-29 00:00:00.0000000,2,-78.85,19.9688,0.12385385,34.983,0.62614615,27
2016-02-29 00:00:00.0000000,2,-78.85,19.8897,0.19466923,34.9764,0.57388205,28
2016-02-29 00:00:00.0000000,2,-78.85,19.7744,0.21670769,34.9484,0.5196,29
2016-02-29 00:00:00.0000000,2,-78.85,19.5608,0.07636604,34.9787,0.72571321,30
2016-02-29 00:00:00.0000000,2,-78.85,19.3182,0.03895897,34.9705,0.4993718,31
2016-02-29 00:00:00.0000000,2,-78.85,19.1728,0.03498462,34.9995,0.49978205,32
2016-02-29 00:00:00.0000000,2,-78.85,19.077,0.09138462,34.9896,0.45829744,33
2016-02-29 00:00:00.0000000,2,-78.85,19.0341,0.20563846,35.0103,0.44016923,34
2016-02-29 00:00:00.0000000,2,-78.85,19.0155,0.08027885,35.0123,0.76403077,35
2016-02-29 00:00:00.0000000,2,-78.85,19.0089,0.4935,35.017,0.38323846,36
2016-02-29 00:00:00.0000000,2,-78.85,18.9929,0.68668462,35.0198,0.35264615,37
2016-02-29 00:00:00.0000000,2,-78.85,18.9812,0.84237949,35.0188,0.31243333,38
2016-02-15 00:00:00.0000000,2,-78.85,27.5452,0.82013056,31.1786,0.07288056,4
2016-02-15 00:00:00.0000000,2,-78.85,26.9765,0.23108113,31.7724,0.20623019,5
2016-02-15 00:00:00.0000000,2,-78.85,26.813,0.43068947,31.8902,0.27472632,6
2016-02-15 00:00:00.0000000,2,-78.85,26.7423,0.64555263,32.0306,0.1681,7
2016-02-15 00:00:00.0000000,2,-78.85,26.657,0.8331079,32.392,0.29881316,8
2016-02-15 00:00:00.0000000,2,-78.85,26.6604,1.08402368,32.5994,0.32404474,9
2016-02-15 00:00:00.0000000,2,-78.85,26.6511,1.24109074,32.7751,0.36069444,10
2016-02-15 00:00:00.0000000,2,-78.85,26.5223,1.75741795,33.1791,0.47799487,11
2016-02-15 00:00:00.0000000,2,-78.85,26.3043,1.99994615,33.3563,0.45054359,12
2016-02-15 00:00:00.0000000,2,-78.85,26.1657,2.17282564,33.45,0.36580256,13
2016-02-15 00:00:00.0000000,2,-78.85,25.7459,2.18311795,33.5358,0.26371795,14
2016-02-15 00:00:00.0000000,2,-78.85,25.342,1.87618889,33.5759,0.29859815,15
2016-02-15 00:00:00.0000000,2,-78.85,24.1231,1.17200769,33.7428,0.24340769,16
2016-02-15 00:00:00.0000000,2,-78.85,22.9885,0.23677436,34.0684,0.51022308,17
2016-02-15 00:00:00.0000000,2,-78.85,22.4284,-0.00794615,34.5508,0.92817692,18
2016-02-15 00:00:00.0000000,2,-78.85,21.9078,-0.22816154,35.0319,1.3134,19
2016-02-15 00:00:00.0000000,2,-78.85,21.9785,0.07291111,35.0343,1.4761463,20
2016-02-15 00:00:00.0000000,2,-78.85,21.8457,0.34635641,35.0305,1.12510513,21
2016-02-15 00:00:00.0000000,2,-78.85,21.8047,0.77192821,35.0247,0.99769231,22
2016-02-15 00:00:00.0000000,2,-78.85,21.7899,1.18354872,35.0303,0.88152051,23
2016-02-15 00:00:00.0000000,2,-78.85,21.756,1.38277949,35.02,0.80545385,24
2016-02-15 00:00:00.0000000,2,-78.85,21.737,1.48852885,35.0253,1.00923077,25
2016-02-15 00:00:00.0000000,2,-78.85,21.7232,1.70304359,35.019,0.70760769,26
2016-02-15 00:00:00.0000000,2,-78.85,21.6819,1.83695385,35.0111,0.65424615,27
2016-02-15 00:00:00.0000000,2,-78.85,21.6585,1.96346923,35.0207,0.61818205,28
2016-02-15 00:00:00.0000000,2,-78.85,21.6422,2.08450769,35.02,0.5912,29
2016-02-15 00:00:00.0000000,2,-78.85,21.605,2.12056604,35.0062,0.75321321,30
2016-02-15 00:00:00.0000000,2,-78.85,21.5121,2.23285897,34.9741,0.5029718,31
2016-02-15 00:00:00.0000000,2,-78.85,21.3717,2.23388462,34.9868,0.48708205,32
2016-02-15 00:00:00.0000000,2,-78.85,21.2601,2.27448462,35.009,0.47769744,33
2016-02-15 00:00:00.0000000,2,-78.85,21.2011,2.37263846,35.008,0.43786923,34
2016-02-15 00:00:00.0000000,2,-78.85,21.1435,2.20827885,35.0129,0.76463077,35
2016-02-15 00:00:00.0000000,2,-78.85,21.0985,2.5831,35.0095,0.37573846,36
2016-02-15 00:00:00.0000000,2,-78.85,21.0539,2.74768462,35.0066,0.33944615,37
2016-02-15 00:00:00.0000000,2,-78.85,20.9941,2.85527949,35.0151,0.30873333,38
2016-02-15 00:00:00.0000000,2,-78.85,20.9764,2.98083333,35.0161,0.27044103,39
2016-02-15 00:00:00.0000000,2,-78.85,20.9637,2.953275,35.0158,0.54183269,40
2016-02-15 00:00:00.0000000,2,-78.85,20.9357,3.2225579,34.9939,0.1975079,41
2016-02-15 00:00:00.0000000,2,-78.85,20.86,3.24089737,35.0067,0.18552368,42
2016-02-15 00:00:00.0000000,2,-78.85,20.823,3.28457895,34.9965,0.16197632,43
2016-02-15 00:00:00.0000000,2,-78.85,20.7712,3.30800526,35.0012,0.15559211,44
2016-02-15 00:00:00.0000000,2,-78.85,20.7416,3.171776,35.003,0.466596,45
2016-02-15 00:00:00.0000000,2,-78.85,20.7129,3.42506053,34.9969,0.11816842,46
2016-02-15 00:00:00.0000000,2,-78.85,20.6397,3.4273579,34.9963,0.10362895,47
2016-02-15 00:00:00.0000000,2,-78.85,20.5678,3.41552895,34.9893,0.08434737,48
2016-02-15 00:00:00.0000000,2,-78.85,20.4272,3.34194737,35.0005,0.08626579,49
2016-02-15 00:00:00.0000000,2,-78.85,20.3085,3.027666,34.9763,0.465932,50
2016-02-15 00:00:00.0000000,2,-78.85,20.1597,3.17923421,34.9811,0.06182895,51
2016-02-15 00:00:00.0000000,2,-78.85,20.0057,3.11733514,34.983,0.06193784,52
2016-02-15 00:00:00.0000000,2,-78.85,19.816,3.01391111,34.997,0.07705556,53
2016-01-31 00:00:00.0000000,2,-78.85,27.1297,2.36564286,32.175,-0.47402381,25
2016-01-31 00:00:00.0000000,2,-78.85,27.1167,2.73969063,32.1703,-0.2880125,26
2016-01-31 00:00:00.0000000,2,-78.85,27.0946,2.95269688,32.177,-0.38363125,27
2016-01-31 00:00:00.0000000,2,-78.85,27.0469,3.17317813,32.18,-0.49020313,28
2016-01-31 00:00:00.0000000,2,-78.85,26.8652,3.41351563,32.1649,-0.67143438,29
2016-01-31 00:00:00.0000000,2,-78.85,25.528,2.55177857,32.7339,-0.54786905,30
2016-01-31 00:00:00.0000000,2,-78.85,23.898,1.24071875,33.7231,0.552875,31
2016-01-31 00:00:00.0000000,2,-78.85,22.9113,0.74364688,34.3601,1.01799063,32
2016-01-31 00:00:00.0000000,2,-78.85,22.5953,0.79496875,34.5122,1.05470938,33
2016-01-31 00:00:00.0000000,2,-78.85,22.4396,1.02385,34.6231,1.06844688,34
2016-01-31 00:00:00.0000000,2,-78.85,22.1505,1.41520714,34.6753,0.85605952,35
2016-01-31 00:00:00.0000000,2,-78.85,21.8074,1.476075,34.8003,1.03605938,36
2016-01-31 00:00:00.0000000,2,-78.85,21.7048,2.05416875,34.7842,0.8420125,37
2016-01-31 00:00:00.0000000,2,-78.85,21.5821,2.595025,34.8065,0.62903125,38
2016-01-31 00:00:00.0000000,2,-78.85,21.5136,2.92224063,34.8463,0.5301125,39
2016-01-31 00:00:00.0000000,2,-78.85,21.4472,2.91618333,34.7372,0.42257619,40
2016-01-31 00:00:00.0000000,2,-78.85,21.1401,3.11655625,34.8484,0.39673125,41
2016-01-31 00:00:00.0000000,2,-78.85,21.0657,3.242325,34.8547,0.355125,42
2016-01-31 00:00:00.0000000,2,-78.85,20.9855,3.36220938,34.8519,0.28789375,43
2016-01-31 00:00:00.0000000,2,-78.85,20.9046,3.41099688,34.8469,0.27598438,44
2016-01-31 00:00:00.0000000,2,-78.85,20.759,3.26365238,34.8307,0.43806191,45
2016-01-31 00:00:00.0000000,2,-78.85,20.5457,3.4707375,34.8762,0.21102813,46
2016-01-31 00:00:00.0000000,2,-78.85,20.3538,3.41990625,34.8668,0.14928438,47
2016-01-31 00:00:00.0000000,2,-78.85,19.7729,2.9777375,34.9388,0.19042813,48
2016-01-31 00:00:00.0000000,2,-78.85,19.5665,2.96079375,34.9622,0.16125,49
2016-01-31 00:00:00.0000000,2,-78.85,19.4705,2.7015,34.9865,0.52732195,50
2016-01-31 00:00:00.0000000,2,-78.85,19.3865,3.03232188,34.9948,0.09084375,51
2016-01-31 00:00:00.0000000,2,-78.85,19.3135,3.0101125,35.0169,0.09880625,52
2016-01-31 00:00:00.0000000,2,-78.85,19.278,3.01281875,35.0159,0.09245,53
2016-01-31 00:00:00.0000000,2,-78.85,19.2384,3.00802813,35.0233,0.09783125,54
2016-01-31 00:00:00.0000000,2,-78.85,19.2052,3.05486154,35.0209,0.40633333,55
2016-01-31 00:00:00.0000000,2,-78.85,19.1742,3.00505625,35.0232,0.08650938,56
2016-01-31 00:00:00.0000000,2,-78.85,19.1622,3.0097125,35.0228,0.08245625,57
2016-01-31 00:00:00.0000000,2,-78.85,19.1473,3.0119875,35.0268,0.08486563,58
2016-01-31 00:00:00.0000000,2,-78.85,19.1412,3.02641563,35.0276,0.0848,59
2016-01-31 00:00:00.0000000,2,-78.85,19.139,3.20648974,35.027,0.46768205,60
2016-01-31 00:00:00.0000000,2,-78.85,19.1147,3.24311379,35.0287,0.08490345,61
2016-01-31 00:00:00.0000000,2,-78.85,19.1334,3.20088974,35.0295,0.47018205,60
2016-01-31 00:00:00.0000000,2,-78.85,19.1378,3.02301563,35.028,0.0852,59
2016-01-31 00:00:00.0000000,2,-78.85,19.1417,3.0063875,35.0267,0.08476563,58
2016-01-31 00:00:00.0000000,2,-78.85,19.1504,2.9979125,35.0261,0.08575625,57
2016-01-31 00:00:00.0000000,2,-78.85,19.1668,2.99765625,35.026,0.08930938,56
2016-01-31 00:00:00.0000000,2,-78.85,19.171,3.02066154,35.0273,0.41273333,55
2016-01-31 00:00:00.0000000,2,-78.85,19.1855,2.95512813,35.0362,0.11073125,54
2016-01-31 00:00:00.0000000,2,-78.85,19.2133,2.94811875,35.0328,0.10935,53
2016-01-31 00:00:00.0000000,2,-78.85,19.2442,2.9408125,35.0359,0.11780625,52
2016-01-31 00:00:00.0000000,2,-78.85,19.2902,2.93602188,35.0252,0.12124375,51
2016-01-31 00:00:00.0000000,2,-78.85,19.3927,2.6237,35.0122,0.55302195,50
2016-01-31 00:00:00.0000000,2,-78.85,19.511,2.90529375,34.9812,0.18025,49
2016-01-31 00:00:00.0000000,2,-78.85,19.5187,2.7235375,35.004,0.25562813,48
2015-12-27 00:00:00.0000000,2,-78.85,18.6518,2.19048636,34.9533,0.02369546,77
2015-12-27 00:00:00.0000000,2,-78.85,18.7062,2.178344,34.9587,0.03312,76
2015-12-27 00:00:00.0000000,2,-78.85,18.7616,2.33436333,34.9638,0.53114667,75
2015-12-27 00:00:00.0000000,2,-78.85,18.8057,2.19391923,34.962,0.04521539,74
2015-12-27 00:00:00.0000000,2,-78.85,18.8282,2.18976923,34.967,0.05076539,73
2015-12-27 00:00:00.0000000,2,-78.85,18.8616,2.19135,34.9673,0.05255769,72
2015-12-27 00:00:00.0000000,2,-78.85,18.8874,2.19290385,34.9656,0.05102692,71
2015-12-27 00:00:00.0000000,2,-78.85,18.9167,2.34889667,34.9537,0.39620333,70
2015-12-27 00:00:00.0000000,2,-78.85,18.9224,2.24713571,34.9243,0.01892857,69
2015-12-27 00:00:00.0000000,2,-78.85,19.019,2.37241035,34.91,0.00774483,68
2015-12-27 00:00:00.0000000,2,-78.85,19.1702,2.56437,34.8662,-0.02650333,67
2015-12-27 00:00:00.0000000,2,-78.85,19.2081,2.68047419,34.8491,-0.04091936,66
2015-12-27 00:00:00.0000000,2,-78.85,19.2362,2.75652286,34.8288,0.22719429,65
2015-12-27 00:00:00.0000000,2,-78.85,19.3323,2.70879677,34.7816,-0.08477419,64
2015-12-27 00:00:00.0000000,2,-78.85,19.5696,3.00789091,34.7134,-0.14846364,63
2015-12-27 00:00:00.0000000,2,-78.85,19.77,3.1550303,34.6434,-0.20583333,62
2015-12-27 00:00:00.0000000,2,-78.85,19.8851,3.20813636,34.6036,-0.2344303,61
2015-12-27 00:00:00.0000000,2,-78.85,19.9205,3.25976216,34.6013,-0.09646757,60
2015-12-27 00:00:00.0000000,2,-78.85,20.1237,3.36015588,34.5457,-0.25793529,59
2015-12-27 00:00:00.0000000,2,-78.85,20.36,3.44668182,34.4689,-0.27207879,58
2015-12-27 00:00:00.0000000,2,-78.85,20.4388,3.39074412,34.451,-0.25469118,57
2015-12-27 00:00:00.0000000,2,-78.85,20.6132,3.42710588,34.3897,-0.26469706,56
2015-12-27 00:00:00.0000000,2,-78.85,20.7928,3.47936053,34.3239,-0.27476842,55
2015-12-27 00:00:00.0000000,2,-78.85,20.8498,3.12502059,34.3069,-0.16463824,54
2015-12-27 00:00:00.0000000,2,-78.85,20.915,2.78083529,34.2991,-0.02651177,53
2015-12-27 00:00:00.0000000,2,-78.85,21.086,2.52240882,34.2527,0.00987059,52
2015-12-27 00:00:00.0000000,2,-78.85,21.2288,2.00812353,34.2015,0.16349706,51
2015-12-27 00:00:00.0000000,2,-78.85,21.7015,1.6314475,34.1385,0.3937175,50
2015-12-27 00:00:00.0000000,2,-78.85,22.9635,1.91446471,33.6621,0.02814118,49
2015-12-27 00:00:00.0000000,2,-78.85,24.1222,2.42213824,33.2118,-0.25094118,48
2015-12-27 00:00:00.0000000,2,-78.85,24.6626,2.37317647,32.9907,-0.31943529,47
2015-12-27 00:00:00.0000000,2,-78.85,25.0262,2.23317353,32.8274,-0.35903235,46
2015-12-27 00:00:00.0000000,2,-78.85,25.2594,2.16279756,32.7329,-0.3610439,45
2015-12-27 00:00:00.0000000,2,-78.85,25.4029,1.74882286,32.6794,-0.24694,44
2015-12-27 00:00:00.0000000,2,-78.85,25.9105,2.01222,32.459,-0.38285143,43
2015-12-27 00:00:00.0000000,2,-78.85,26.0853,1.6943,32.3985,-0.25943235,42
2015-12-27 00:00:00.0000000,2,-78.85,26.7399,2.23791143,32.1851,-0.45415714,41
2015-12-27 00:00:00.0000000,2,-78.85,27.3483,2.62490976,31.9349,-0.74114146,40
2015-12-27 00:00:00.0000000,2,-78.85,27.7545,2.71454571,31.736,-0.78586571,39
2015-12-27 00:00:00.0000000,2,-78.85,27.774,2.40352857,31.733,-0.70277143,38
2015-12-27 00:00:00.0000000,2,-78.85,27.8187,2.27215429,31.712,-0.66434857,37
2015-12-27 00:00:00.0000000,2,-78.85,27.8599,2.21078286,31.6818,-0.64754571,36
2015-12-27 00:00:00.0000000,2,-78.85,27.8794,2.02406342,31.6378,-0.70155122,35
2015-12-27 00:00:00.0000000,2,-78.85,27.9193,2.04593714,31.6027,-0.59689143,34
2015-12-27 00:00:00.0000000,2,-78.85,27.9383,1.80877714,31.5559,-0.52332857,33
2015-12-27 00:00:00.0000000,2,-78.85,27.9851,1.57623143,31.439,-0.55515714,32
2015-12-27 00:00:00.0000000,2,-78.85,28.0084,1.45270571,31.3517,-0.56606286,31
2015-12-27 00:00:00.0000000,2,-78.85,28.0208,1.39483902,31.2317,-0.73960488,30
2015-12-27 00:00:00.0000000,2,-78.85,28.1485,1.46776571,30.6577,-1.08928286,29
2015-12-27 00:00:00.0000000,2,-78.85,28.1574,1.39856286,30.6222,-1.02596857,28
2015-12-27 00:00:00.0000000,2,-78.85,28.1543,1.33972,30.6248,-0.95085714,27
2015-12-27 00:00:00.0000000,2,-78.85,28.1514,1.30947714,30.5946,-0.92481429,26
2015-12-27 00:00:00.0000000,2,-78.85,28.1527,1.31281463,30.563,-1.04177805,25
2015-12-27 00:00:00.0000000,2,-78.85,28.1503,1.26512286,30.5611,-0.87327143,24
2015-12-27 00:00:00.0000000,2,-78.85,28.1506,1.24771143,30.5598,-0.84021429,23
2015-12-27 00:00:00.0000000,2,-78.85,28.1533,1.23099143,30.5579,-0.80511143,22
2015-12-27 00:00:00.0000000,2,-78.85,28.1531,1.21089143,30.5574,-0.75582286,21
2015-12-27 00:00:00.0000000,2,-78.85,28.1537,1.22586829,30.5567,-0.81298049,20
2015-12-27 00:00:00.0000000,2,-78.85,28.1547,1.18724571,30.5557,-0.64338286,19
2015-12-27 00:00:00.0000000,2,-78.85,28.1544,1.17989714,30.5551,-0.59262,18
2015-12-27 00:00:00.0000000,2,-78.85,28.1541,1.16972857,30.5553,-0.54125143,17
2015-12-27 00:00:00.0000000,2,-78.85,28.1553,1.16720286,30.5543,-0.50560571,16
2015-12-27 00:00:00.0000000,2,-78.85,28.1539,1.19564146,30.5535,-0.54245366,15
2015-12-27 00:00:00.0000000,2,-78.85,28.1553,1.16378824,30.5522,-0.43041765,14
2015-12-27 00:00:00.0000000,2,-78.85,28.1562,1.16667941,30.5509,-0.38683529,13
2015-12-27 00:00:00.0000000,2,-78.85,28.1559,1.16315294,30.5515,-0.34717647,12
2015-12-27 00:00:00.0000000,2,-78.85,28.1577,1.15838529,30.551,-0.31455294,11
2015-12-27 00:00:00.0000000,2,-78.85,28.1578,1.185125,30.5513,-0.3204225,10
2015-12-27 00:00:00.0000000,2,-78.85,28.1576,1.15058235,30.5516,-0.26425588,9
2015-12-27 00:00:00.0000000,2,-78.85,28.157,1.15129412,30.5524,-0.24287647,8
2015-12-27 00:00:00.0000000,2,-78.85,28.1576,1.15049706,30.5484,-0.22988824,7
2015-12-27 00:00:00.0000000,2,-78.85,28.1599,1.15507941,30.5444,-0.2223,6
2015-12-27 00:00:00.0000000,2,-78.85,28.1606,1.1865675,30.5439,-0.19448,5
2015-12-27 00:00:00.0000000,2,-78.85,28.1603,1.2148697,30.5432,-0.21172424,4
2015-12-27 00:00:00.0000000,2,-78.85,28.1608,1.22512121,30.5443,0.13336364,3
2015-12-27 00:00:00.0000000,2,-78.85,28.162,1.21693704,30.5444,0.15887407,2
2015-12-27 00:00:00.0000000,2,-78.85,28.1629,1.24013913,30.5442,0.49525652,0
2016-01-31 00:00:00.0000000,2,-78.85,27.7862,0.58173077,27.5352,-2.32338462,2
2016-01-31 00:00:00.0000000,2,-78.85,28.1638,0.96741333,30.0151,-0.09352667,3
2016-01-31 00:00:00.0000000,2,-78.85,28.0271,0.81103871,30.4902,0.27083548,4
2016-01-31 00:00:00.0000000,2,-78.85,28.0188,0.92387955,30.776,-0.24232727,5
2016-01-31 00:00:00.0000000,2,-78.85,28.0262,0.87273636,31.0226,0.5127303,6
2016-01-31 00:00:00.0000000,2,-78.85,27.9958,0.87043333,31.499,0.81219091,7
2016-01-31 00:00:00.0000000,2,-78.85,27.9185,0.90898485,31.6111,0.76284546,8
2016-01-31 00:00:00.0000000,2,-78.85,27.8252,0.96814546,31.7256,0.73073939,9
2016-01-31 00:00:00.0000000,2,-78.85,27.8101,1.11020698,31.7351,0.17546279,10
2016-01-31 00:00:00.0000000,2,-78.85,27.7739,1.12904546,31.7702,0.5008,11
2016-01-31 00:00:00.0000000,2,-78.85,27.7039,1.18064063,31.8256,0.45957344,12
2016-01-31 00:00:00.0000000,2,-78.85,27.6107,1.22035313,31.9092,0.44968125,13
2016-01-31 00:00:00.0000000,2,-78.85,27.5101,1.24302813,31.9975,0.4563875,14
2016-01-31 00:00:00.0000000,2,-78.85,27.383,1.1870881,32.0965,0.07676429,15
2016-01-31 00:00:00.0000000,2,-78.85,27.2672,1.26046875,32.1535,0.4381,16
2016-01-31 00:00:00.0000000,2,-78.85,27.2264,1.33663125,32.1624,0.36776875,17
2016-01-31 00:00:00.0000000,2,-78.85,27.1962,1.44377188,32.168,0.30699375,18
2016-01-31 00:00:00.0000000,2,-78.85,27.1812,1.53592813,32.1679,0.2595875,19
2016-01-31 00:00:00.0000000,2,-78.85,27.1639,1.29990465,32.1698,-0.04729535,20
2016-01-31 00:00:00.0000000,2,-78.85,27.1492,1.7500875,32.1765,0.16635938,21
2016-01-31 00:00:00.0000000,2,-78.85,27.1434,1.95140625,32.1783,0.05424688,22
2016-01-31 00:00:00.0000000,2,-78.85,27.1435,2.10890313,32.1764,-0.02834063,23
2016-01-31 00:00:00.0000000,2,-78.85,27.138,2.22805,32.1757,-0.0846375,24
2015-12-13 00:00:00.0000000,2,-78.85,27.9228,1.79327714,31.9267,-0.15252857,33
2015-12-13 00:00:00.0000000,2,-78.85,27.9241,2.05073714,31.9262,-0.27339143,34
2015-12-13 00:00:00.0000000,2,-78.85,27.9026,2.04726342,31.9213,-0.41805122,35
2015-12-13 00:00:00.0000000,2,-78.85,27.8714,2.22228286,31.9241,-0.40524571,36
2015-12-13 00:00:00.0000000,2,-78.85,27.8491,2.30255429,31.9315,-0.44484857,37
2015-12-13 00:00:00.0000000,2,-78.85,27.8357,2.46522857,31.936,-0.49977143,38
2015-12-13 00:00:00.0000000,2,-78.85,27.8285,2.78854571,31.9383,-0.58356571,39
2015-12-13 00:00:00.0000000,2,-78.85,27.824,3.10060976,31.9406,-0.73544146,40
2015-12-13 00:00:00.0000000,2,-78.85,27.82,3.31801143,31.9377,-0.70155714,41
2015-12-13 00:00:00.0000000,2,-78.85,27.8102,3.4192,31.9342,-0.72373235,42
2015-12-13 00:00:00.0000000,2,-78.85,27.7972,3.89892,31.9352,-0.90665143,43
2015-12-13 00:00:00.0000000,2,-78.85,27.7892,4.13512286,31.9384,-0.98794,44
2015-12-13 00:00:00.0000000,2,-78.85,27.7829,4.68629756,31.9391,-1.1548439,45
2015-12-13 00:00:00.0000000,2,-78.85,27.7748,4.98177353,31.9402,-1.24623235,46
2015-12-13 00:00:00.0000000,2,-78.85,27.7603,5.47087647,31.9445,-1.36563529,47
2015-12-13 00:00:00.0000000,2,-78.85,27.7478,6.04773824,31.9436,-1.51914118,48
2015-12-13 00:00:00.0000000,2,-78.85,27.6574,6.60836471,31.9314,-1.70255882,49
2015-12-13 00:00:00.0000000,2,-78.85,27.2218,7.1517475,31.9495,-1.7952825,50
2015-12-13 00:00:00.0000000,2,-78.85,25.8104,6.58972353,32.4423,-1.59570294,51
2015-12-13 00:00:00.0000000,2,-78.85,23.5517,4.98810882,33.2532,-0.98962941,52
2015-12-13 00:00:00.0000000,2,-78.85,21.982,3.84783529,34.0192,-0.30641177,53
2015-12-13 00:00:00.0000000,2,-78.85,21.3221,3.59732059,34.3788,-0.09273824,54
2015-12-13 00:00:00.0000000,2,-78.85,20.9779,3.66446053,34.5265,-0.07216842,55
2015-12-13 00:00:00.0000000,2,-78.85,20.9339,3.74780588,34.5275,-0.12689706,56
2015-12-13 00:00:00.0000000,2,-78.85,20.7417,3.69364412,34.6522,-0.05349118,57
2015-12-13 00:00:00.0000000,2,-78.85,20.6556,3.74228182,34.6885,-0.05247879,58
2015-12-13 00:00:00.0000000,2,-78.85,20.5934,3.82985588,34.7056,-0.09803529,59
2015-12-13 00:00:00.0000000,2,-78.85,20.5743,3.91356216,34.707,0.00923243,60
2015-12-13 00:00:00.0000000,2,-78.85,20.5479,3.87093636,34.6764,-0.1616303,61
2015-12-13 00:00:00.0000000,2,-78.85,20.3705,3.7555303,34.627,-0.22223333,62
2015-12-13 00:00:00.0000000,2,-78.85,20.1152,3.55349091,34.6699,-0.19196364,63
2015-12-13 00:00:00.0000000,2,-78.85,19.9096,3.28609677,34.7733,-0.09307419,64
2015-12-13 00:00:00.0000000,2,-78.85,19.7235,3.24382286,34.838,0.23639429,65
2015-12-13 00:00:00.0000000,2,-78.85,19.645,3.11737419,34.8728,-0.01721936,66
2015-12-13 00:00:00.0000000,2,-78.85,19.6024,2.99657,34.8466,-0.04610333,67
2015-12-13 00:00:00.0000000,2,-78.85,19.5165,2.86991035,34.8947,-0.00755517,68
2015-12-13 00:00:00.0000000,2,-78.85,19.4696,2.79433571,34.9262,0.02082857,69
