Time,SST,SS,Depth,Long,Lat
2020-09-15,27.0869,30.866,10.0,-78.85,2.0
2020-09-15,27.0842,30.8671,11.0,-78.85,2.0
2020-09-15,27.0764,30.8647,12.0,-78.85,2.0
2020-09-15,27.0745,30.8667,13.0,-78.85,2.0
2020-09-15,27.0673,30.8667,14.0,-78.85,2.0
2020-09-15,27.0531,30.8639,15.0,-78.85,2.0
2020-09-15,27.0363,30.8667,16.0,-78.85,2.0
2020-09-15,27.0225,30.8697,17.0,-78.85,2.0
2020-09-15,27.0154,30.8767,18.0,-78.85,2.0
2020-09-15,27.0135,30.8807,19.0,-78.85,2.0
2020-09-15,27.0131,30.8845,20.0,-78.85,2.0
2020-09-15,27.0123,30.8899,21.0,-78.85,2.0
2020-09-15,27.0115,30.892,22.0,-78.85,2.0
2020-09-15,27.0099,30.9086,23.0,-78.85,2.0
2020-09-15,27.0082,30.9335,24.0,-78.85,2.0
2020-09-15,27.0062,30.9489,25.0,-78.85,2.0
2020-09-15,27.0011,30.9544,26.0,-78.85,2.0
2020-09-15,26.9866,30.9781,27.0,-78.85,2.0
2020-09-15,26.9538,31.0284,28.0,-78.85,2.0
2020-09-15,26.893,31.1404,29.0,-78.85,2.0
2020-09-15,26.8001,31.2946,30.0,-78.85,2.0
2020-09-15,26.6755,31.4721,31.0,-78.85,2.0
2020-09-15,26.5416,31.8843,32.0,-78.85,2.0
2020-09-15,26.4671,32.5289,33.0,-78.85,2.0
2020-09-15,26.3468,32.7147,34.0,-78.85,2.0
2020-09-15,26.1253,32.6902,35.0,-78.85,2.0
2020-09-15,25.8725,32.7207,36.0,-78.85,2.0
2020-09-15,25.5829,32.7717,37.0,-78.85,2.0
2020-09-15,25.1361,32.7927,38.0,-78.85,2.0
2020-09-15,24.5121,32.7117,39.0,-78.85,2.0
2020-09-15,23.7592,32.6903,40.0,-78.85,2.0
2020-09-15,23.2157,33.1738,41.0,-78.85,2.0
2020-09-15,22.8089,33.3569,42.0,-78.85,2.0
2020-09-15,22.1356,33.2424,43.0,-78.85,2.0
2020-09-15,21.0265,33.2296,44.0,-78.85,2.0
2020-09-15,19.614,33.3408,45.0,-78.85,2.0
2020-09-15,18.0578,33.3873,46.0,-78.85,2.0
2020-09-15,16.7176,33.8893,47.0,-78.85,2.0
2020-09-15,15.9118,34.5104,48.0,-78.85,2.0
2020-09-15,15.4859,34.7866,49.0,-78.85,2.0
2020-09-15,15.2481,34.92,50.0,-78.85,2.0
2020-09-15,15.1377,34.9834,51.0,-78.85,2.0
2020-09-15,15.0764,35.0003,52.0,-78.85,2.0
2020-09-15,15.0248,34.9777,53.0,-78.85,2.0
2020-09-15,14.983,34.978,54.0,-78.85,2.0
2020-09-15,14.9585,35.0072,55.0,-78.85,2.0
2020-09-15,14.9314,34.9914,56.0,-78.85,2.0
2020-09-15,14.895,34.9673,57.0,-78.85,2.0
2020-09-15,14.8606,34.9728,58.0,-78.85,2.0
2020-09-15,14.829,34.9725,59.0,-78.85,2.0
2020-09-15,14.7962,34.9717,60.0,-78.85,2.0
2020-09-15,14.7505,34.9568,61.0,-78.85,2.0
2020-09-15,14.689,34.9134,62.0,-78.85,2.0
2020-09-15,14.6448,34.946,63.0,-78.85,2.0
2020-09-15,14.6233,34.9695,64.0,-78.85,2.0
2020-09-15,14.6021,34.9595,65.0,-78.85,2.0
2020-09-15,14.5725,34.957,66.0,-78.85,2.0
2020-09-15,14.5499,34.9452,67.0,-78.85,2.0
2020-09-15,14.5367,34.9563,68.0,-78.85,2.0
2020-09-15,14.528,34.9579,69.0,-78.85,2.0
2020-09-15,14.5232,34.9654,70.0,-78.85,2.0
2020-09-15,14.5176,34.9622,71.0,-78.85,2.0
2020-09-15,14.5025,34.9522,72.0,-78.85,2.0
2020-09-15,14.4775,34.9385,73.0,-78.85,2.0
2020-09-15,14.4509,34.9355,74.0,-78.85,2.0
2020-09-15,14.4325,34.946,75.0,-78.85,2.0
2020-09-15,14.4243,34.9556,76.0,-78.85,2.0
2020-09-15,14.417,34.9522,77.0,-78.85,2.0
2020-09-15,14.4088,34.9466,78.0,-78.85,2.0
2020-09-15,14.4013,34.9454,79.0,-78.85,2.0
2020-09-15,14.3974,34.9479,80.0,-78.85,2.0
2020-09-15,14.3983,34.9535,81.0,-78.85,2.0
2020-09-15,14.3988,34.9525,82.0,-78.85,2.0
2020-09-15,14.3949,34.9483,83.0,-78.85,2.0
2020-09-15,14.3867,34.9408,84.0,-78.85,2.0
2020-09-15,14.3786,34.9423,85.0,-78.85,2.0
2020-09-15,14.373,34.943,86.0,-78.85,2.0
2020-09-15,14.3705,34.9485,87.0,-78.85,2.0
2020-09-15,14.367,34.9464,88.0,-78.85,2.0
2020-09-15,14.3592,34.9418,89.0,-78.85,2.0
2020-09-15,14.3474,34.9351,90.0,-78.85,2.0
2020-09-15,14.3364,34.9342,91.0,-78.85,2.0
2020-09-15,14.3321,34.9457,92.0,-78.85,2.0
2020-09-15,14.3298,34.9454,93.0,-78.85,2.0
2020-09-15,14.323,34.939,94.0,-78.85,2.0
2020-09-15,14.3131,34.9341,95.0,-78.85,2.0
2020-09-15,14.3051,34.9355,96.0,-78.85,2.0
2020-09-15,14.3021,34.9412,97.0,-78.85,2.0
2020-09-15,14.3026,34.9444,98.0,-78.85,2.0
2020-09-15,14.3012,34.9422,99.0,-78.85,2.0
2020-09-15,14.2956,34.9382,100.0,-78.85,2.0
2020-09-15,-99999.0,-99999.0,1.0,-78.85,2.0
2020-09-15,-99999.0,-99999.0,2.0,-78.85,2.0
2020-09-15,-99999.0,-99999.0,3.0,-78.85,2.0
2020-09-15,-99999.0,-99999.0,4.0,-78.85,2.0
2020-09-15,-99999.0,-99999.0,5.0,-78.85,2.0
2020-09-15,-99999.0,-99999.0,6.0,-78.85,2.0
2020-09-15,-99999.0,-99999.0,7.0,-78.85,2.0
2020-09-15,-99999.0,-99999.0,8.0,-78.85,2.0
2020-09-15,-99999.0,-99999.0,9.0,-78.85,2.0
2020-09-15,-99999.0,-99999.0,10.0,-78.85,2.0
2020-09-15,-99999.0,-99999.0,11.0,-78.85,2.0
2020-09-15,-99999.0,-99999.0,12.0,-78.85,2.0
2020-09-15,-99999.0,-99999.0,13.0,-78.85,2.0
2020-09-15,-99999.0,-99999.0,14.0,-78.85,2.0
2020-09-15,-99999.0,-99999.0,15.0,-78.85,2.0
2020-09-15,-99999.0,-99999.0,16.0,-78.85,2.0
2020-09-15,-99999.0,-99999.0,17.0,-78.85,2.0
2020-09-15,-99999.0,-99999.0,18.0,-78.85,2.0
2020-09-15,-99999.0,-99999.0,19.0,-78.85,2.0
2020-09-15,-99999.0,-99999.0,20.0,-78.85,2.0
2020-09-15,-99999.0,-99999.0,21.0,-78.85,2.0
2020-09-15,-99999.0,-99999.0,22.0,-78.85,2.0
2020-09-15,-99999.0,-99999.0,23.0,-78.85,2.0
2020-09-15,-99999.0,-99999.0,24.0,-78.85,2.0
2020-09-15,-99999.0,-99999.0,25.0,-78.85,2.0
2020-09-15,-99999.0,-99999.0,26.0,-78.85,2.0
2020-09-15,-99999.0,-99999.0,27.0,-78.85,2.0
2020-09-15,-99999.0,-99999.0,28.0,-78.85,2.0
2020-09-15,-99999.0,-99999.0,29.0,-78.85,2.0
2020-09-15,-99999.0,-99999.0,30.0,-78.85,2.0
2020-09-15,-99999.0,-99999.0,31.0,-78.85,2.0
2020-09-15,-99999.0,-99999.0,32.0,-78.85,2.0
2020-09-15,-99999.0,-99999.0,33.0,-78.85,2.0
2020-09-15,-99999.0,-99999.0,34.0,-78.85,2.0
2020-09-15,-99999.0,-99999.0,35.0,-78.85,2.0
2020-09-15,-99999.0,-99999.0,36.0,-78.85,2.0
2020-09-15,-99999.0,-99999.0,37.0,-78.85,2.0
2020-09-15,-99999.0,-99999.0,38.0,-78.85,2.0
2020-09-15,-99999.0,-99999.0,39.0,-78.85,2.0
2020-09-15,-99999.0,-99999.0,40.0,-78.85,2.0
2020-09-15,-99999.0,-99999.0,41.0,-78.85,2.0
2020-09-15,-99999.0,-99999.0,42.0,-78.85,2.0
2020-09-15,-99999.0,-99999.0,43.0,-78.85,2.0
2020-09-15,-99999.0,-99999.0,44.0,-78.85,2.0
2020-09-15,-99999.0,-99999.0,45.0,-78.85,2.0
2020-09-15,-99999.0,-99999.0,46.0,-78.85,2.0
2020-09-15,-99999.0,-99999.0,47.0,-78.85,2.0
2020-09-15,-99999.0,-99999.0,48.0,-78.85,2.0
2020-09-15,-99999.0,-99999.0,49.0,-78.85,2.0
2020-09-15,-99999.0,-99999.0,50.0,-78.85,2.0
2020-09-15,-99999.0,-99999.0,51.0,-78.85,2.0
2020-09-15,-99999.0,-99999.0,52.0,-78.85,2.0
2020-09-15,-99999.0,-99999.0,53.0,-78.85,2.0
2020-09-15,-99999.0,-99999.0,54.0,-78.85,2.0
2020-09-15,-99999.0,-99999.0,55.0,-78.85,2.0
2020-09-15,-99999.0,-99999.0,56.0,-78.85,2.0
2020-09-15,-99999.0,-99999.0,57.0,-78.85,2.0
2020-09-15,-99999.0,-99999.0,58.0,-78.85,2.0
2020-09-15,-99999.0,-99999.0,59.0,-78.85,2.0
2020-09-15,-99999.0,-99999.0,60.0,-78.85,2.0
2020-09-15,-99999.0,-99999.0,61.0,-78.85,2.0
2020-09-15,-99999.0,-99999.0,62.0,-78.85,2.0
2020-09-15,-99999.0,-99999.0,63.0,-78.85,2.0
2020-09-15,-99999.0,-99999.0,64.0,-78.85,2.0
2020-09-15,-99999.0,-99999.0,65.0,-78.85,2.0
2020-09-15,-99999.0,-99999.0,66.0,-78.85,2.0
2020-09-15,-99999.0,-99999.0,67.0,-78.85,2.0
2020-09-15,-99999.0,-99999.0,68.0,-78.85,2.0
2020-09-15,-99999.0,-99999.0,69.0,-78.85,2.0
2020-09-15,-99999.0,-99999.0,70.0,-78.85,2.0
2020-09-15,-99999.0,-99999.0,71.0,-78.85,2.0
2020-09-15,-99999.0,-99999.0,72.0,-78.85,2.0
2020-09-15,-99999.0,-99999.0,73.0,-78.85,2.0
2020-09-15,-99999.0,-99999.0,74.0,-78.85,2.0
2020-09-15,-99999.0,-99999.0,75.0,-78.85,2.0
2020-09-15,-99999.0,-99999.0,76.0,-78.85,2.0
2020-09-15,-99999.0,-99999.0,77.0,-78.85,2.0
2020-09-15,-99999.0,-99999.0,78.0,-78.85,2.0
2020-09-15,-99999.0,-99999.0,79.0,-78.85,2.0
2020-09-15,-99999.0,-99999.0,80.0,-78.85,2.0
2020-10-15,26.2245,30.5062,1.0,-78.85,2.0
2020-10-15,27.2567,30.0148,2.0,-78.85,2.0
2020-10-15,27.228,29.9748,3.0,-78.85,2.0
2020-10-15,27.2016,30.0244,4.0,-78.85,2.0
2020-10-15,27.2952,30.1875,5.0,-78.85,2.0
2020-10-15,27.2983,30.1859,6.0,-78.85,2.0
2020-10-15,27.2976,30.1845,7.0,-78.85,2.0
2020-10-15,27.3059,30.1835,8.0,-78.85,2.0
2020-10-15,27.2989,30.182,9.0,-78.85,2.0
2020-10-15,27.3047,30.1925,10.0,-78.85,2.0
2020-10-15,27.3128,30.2059,11.0,-78.85,2.0
2020-10-15,27.3317,30.2253,12.0,-78.85,2.0
2020-10-15,27.3412,30.228,13.0,-78.85,2.0
2020-10-15,27.3368,30.2301,14.0,-78.85,2.0
2020-10-15,27.3452,30.2386,15.0,-78.85,2.0
2020-10-15,27.3482,30.2399,16.0,-78.85,2.0
2020-10-15,27.3503,30.2414,17.0,-78.85,2.0
2020-10-15,27.3509,30.241,18.0,-78.85,2.0
2020-10-15,27.3528,30.2429,19.0,-78.85,2.0
2020-10-15,27.3579,30.25,20.0,-78.85,2.0
2020-10-15,27.3129,30.2968,21.0,-78.85,2.0
2020-10-15,27.2304,30.3396,22.0,-78.85,2.0
2020-10-15,27.1911,30.3581,23.0,-78.85,2.0
2020-10-15,27.1587,30.3738,24.0,-78.85,2.0
2020-10-15,27.1382,30.3861,25.0,-78.85,2.0
2020-10-15,27.1245,30.3899,26.0,-78.85,2.0
2020-10-15,27.1147,30.3986,27.0,-78.85,2.0
2020-10-15,27.1058,30.4001,28.0,-78.85,2.0
2020-10-15,27.0954,30.4064,29.0,-78.85,2.0
2020-10-15,27.0917,30.4087,30.0,-78.85,2.0
2020-10-15,27.0878,30.4102,31.0,-78.85,2.0
2020-10-15,27.0886,30.413,32.0,-78.85,2.0
2020-10-15,27.0659,30.4253,33.0,-78.85,2.0
2020-10-15,27.0204,30.4422,34.0,-78.85,2.0
2020-10-15,26.5179,30.2531,35.0,-78.85,2.0
2020-10-15,22.9077,31.9172,36.0,-78.85,2.0
2020-10-15,21.601,32.9734,37.0,-78.85,2.0
2020-10-15,19.7625,32.6795,38.0,-78.85,2.0
2020-10-15,16.9027,33.9527,39.0,-78.85,2.0
2020-10-15,15.9025,34.5402,40.0,-78.85,2.0
2020-10-15,15.4382,34.6237,41.0,-78.85,2.0
2020-10-15,14.9093,34.7721,42.0,-78.85,2.0
2020-10-15,14.6899,34.932,43.0,-78.85,2.0
2020-10-15,14.6478,34.9088,44.0,-78.85,2.0
2020-10-15,14.5613,34.9087,45.0,-78.85,2.0
2020-10-15,14.491,34.9326,46.0,-78.85,2.0
2020-10-15,14.451,34.9356,47.0,-78.85,2.0
2020-10-15,14.4102,34.9284,48.0,-78.85,2.0
2020-10-15,14.3745,34.9427,49.0,-78.85,2.0
2020-10-15,14.3589,34.9489,50.0,-78.85,2.0
2020-10-15,14.3311,34.9331,51.0,-78.85,2.0
2020-10-15,14.2928,34.9472,52.0,-78.85,2.0
2020-10-15,14.2596,34.9506,53.0,-78.85,2.0
2020-10-15,14.2415,34.9568,54.0,-78.85,2.0
2020-10-15,14.233,34.9551,55.0,-78.85,2.0
2020-10-15,14.2254,34.9559,56.0,-78.85,2.0
2020-10-15,14.2203,34.9525,57.0,-78.85,2.0
2020-10-15,14.2121,34.9506,58.0,-78.85,2.0
2020-10-15,14.2088,34.9528,59.0,-78.85,2.0
2020-10-15,14.2085,34.9529,60.0,-78.85,2.0
2020-10-15,14.208,34.9501,61.0,-78.85,2.0
2020-10-15,14.2051,34.9472,62.0,-78.85,2.0
2020-10-15,14.1983,34.9461,63.0,-78.85,2.0
2020-10-15,14.193,34.9472,64.0,-78.85,2.0
2020-10-15,14.1834,34.9375,65.0,-78.85,2.0
2020-10-15,14.1568,34.9375,66.0,-78.85,2.0
2020-10-15,14.1378,34.9413,67.0,-78.85,2.0
2020-10-15,14.1261,34.9421,68.0,-78.85,2.0
2020-10-15,14.1167,34.9442,69.0,-78.85,2.0
2020-10-15,14.1116,34.946,70.0,-78.85,2.0
2020-10-15,14.1094,34.9458,71.0,-78.85,2.0
2020-10-15,14.1077,34.9452,72.0,-78.85,2.0
2020-10-15,14.1066,34.9456,73.0,-78.85,2.0
2020-10-15,14.1144,34.9391,74.0,-78.85,2.0
2020-10-15,14.1077,34.942,75.0,-78.85,2.0
2020-10-15,14.1052,34.9446,76.0,-78.85,2.0
2020-10-15,14.1055,34.9437,77.0,-78.85,2.0
2020-10-15,14.1057,34.9438,78.0,-78.85,2.0
2020-10-15,14.106,34.9434,79.0,-78.85,2.0
2020-10-15,14.1238,34.9412,80.0,-78.85,2.0
2020-10-29,25.8504,26.3001,1.0,-78.85,2.0
2020-10-29,26.9167,30.6323,2.0,-78.85,2.0
2020-10-29,27.1322,30.1198,3.0,-78.85,2.0
2020-10-29,27.1367,30.3168,4.0,-78.85,2.0
2020-10-29,27.2145,30.7597,5.0,-78.85,2.0
2020-10-29,27.2267,30.8278,6.0,-78.85,2.0
2020-10-29,27.2273,30.8298,7.0,-78.85,2.0
2020-10-29,27.228,30.8296,8.0,-78.85,2.0
2020-10-29,27.2284,30.8323,9.0,-78.85,2.0
2020-10-29,27.2296,30.8359,10.0,-78.85,2.0
2020-10-29,27.2308,30.835,11.0,-78.85,2.0
2020-10-29,27.2313,30.8379,12.0,-78.85,2.0
2020-10-29,27.2317,30.8409,13.0,-78.85,2.0
2020-10-29,27.2317,30.8485,14.0,-78.85,2.0
2020-10-29,27.231,30.8526,15.0,-78.85,2.0
2020-10-29,27.2291,30.8536,16.0,-78.85,2.0
2020-10-29,27.2256,30.8537,17.0,-78.85,2.0
2020-10-29,27.2217,30.8537,18.0,-78.85,2.0
2020-10-29,27.2185,30.8563,19.0,-78.85,2.0
2020-10-29,27.2169,30.9019,20.0,-78.85,2.0
2020-10-29,27.2266,31.0954,21.0,-78.85,2.0
2020-10-29,27.2226,31.2199,22.0,-78.85,2.0
2020-10-29,27.176,31.2948,23.0,-78.85,2.0
2020-10-29,27.1375,31.3534,24.0,-78.85,2.0
2020-10-29,27.1118,31.4195,25.0,-78.85,2.0
2020-10-29,27.0843,31.4852,26.0,-78.85,2.0
2020-10-29,27.056,31.5387,27.0,-78.85,2.0
2020-10-29,27.0328,31.5666,28.0,-78.85,2.0
2020-10-29,27.0209,31.5815,29.0,-78.85,2.0
2020-10-29,27.0155,31.5916,30.0,-78.85,2.0
2020-10-29,27.0109,31.5986,31.0,-78.85,2.0
2020-10-29,27.008,31.6047,32.0,-78.85,2.0
2020-10-29,27.0061,31.6142,33.0,-78.85,2.0
2020-10-29,27.0037,31.6266,34.0,-78.85,2.0
2020-10-29,27.0003,31.6379,35.0,-78.85,2.0
2020-10-29,26.9982,31.6489,36.0,-78.85,2.0
2020-10-29,26.9979,31.6581,37.0,-78.85,2.0
2020-10-29,26.999,31.6652,38.0,-78.85,2.0
2020-10-29,27.0011,31.676,39.0,-78.85,2.0
2020-10-29,27.0064,31.6881,40.0,-78.85,2.0
2020-10-29,27.0154,31.6783,41.0,-78.85,2.0
2020-10-29,26.9685,31.5754,42.0,-78.85,2.0
2020-10-29,26.7255,31.5955,43.0,-78.85,2.0
2020-10-29,26.3598,31.5365,44.0,-78.85,2.0
2020-10-29,24.8239,29.3545,45.0,-78.85,2.0
2020-10-29,19.9133,31.2065,46.0,-78.85,2.0
2020-10-29,16.3127,33.5174,47.0,-78.85,2.0
2020-10-29,14.863,34.6134,48.0,-78.85,2.0
2020-10-29,14.4505,34.943,49.0,-78.85,2.0
2020-10-29,14.3534,35.004,50.0,-78.85,2.0
2020-10-29,14.3205,35.0107,51.0,-78.85,2.0
2020-10-29,14.3008,35.0055,52.0,-78.85,2.0
2020-10-29,14.2857,35.0005,53.0,-78.85,2.0
2020-10-29,14.274,35.0005,54.0,-78.85,2.0
2020-10-29,14.2679,34.997,55.0,-78.85,2.0
2020-10-29,14.2625,34.9911,56.0,-78.85,2.0
2020-10-29,14.2567,34.9893,57.0,-78.85,2.0
2020-10-29,14.2519,34.9853,58.0,-78.85,2.0
2020-10-29,14.2477,34.9825,59.0,-78.85,2.0
2020-10-29,14.2445,34.9782,60.0,-78.85,2.0
2020-10-29,14.2406,34.9741,61.0,-78.85,2.0
2020-10-29,14.236,34.973,62.0,-78.85,2.0
2020-10-29,14.2327,34.9715,63.0,-78.85,2.0
2020-10-29,14.2292,34.9651,64.0,-78.85,2.0
2020-10-29,14.2218,34.9634,65.0,-78.85,2.0
2020-10-29,14.214,34.9616,66.0,-78.85,2.0
2020-10-29,14.2069,34.9625,67.0,-78.85,2.0
2020-10-29,14.2028,34.9608,68.0,-78.85,2.0
2020-10-29,14.1993,34.9581,69.0,-78.85,2.0
2020-10-29,14.1946,34.9565,70.0,-78.85,2.0
2020-10-29,14.1893,34.9556,71.0,-78.85,2.0
2020-10-29,14.1843,34.9565,72.0,-78.85,2.0
2020-10-29,14.1806,34.9538,73.0,-78.85,2.0
2020-10-29,14.1755,34.9534,74.0,-78.85,2.0
2020-10-29,14.1716,34.9523,75.0,-78.85,2.0
2020-10-29,14.167,34.9509,76.0,-78.85,2.0
2020-10-29,14.1597,34.9261,77.0,-78.85,2.0
2020-10-29,14.1293,34.9118,78.0,-78.85,2.0
2020-10-29,14.0898,34.9306,79.0,-78.85,2.0
2020-10-29,14.068,34.939,80.0,-78.85,2.0
2020-11-17,26.5274,29.3934,1.0,-78.85,2.0
2020-11-17,26.8326,30.7336,2.0,-78.85,2.0
2020-11-17,27.0181,31.0369,3.0,-78.85,2.0
2020-11-17,26.9899,31.0164,4.0,-78.85,2.0
2020-11-17,26.9923,31.0151,5.0,-78.85,2.0
2020-11-17,26.9916,31.0147,6.0,-78.85,2.0
2020-11-17,26.9917,31.0147,7.0,-78.85,2.0
2020-11-17,26.9919,31.0153,8.0,-78.85,2.0
2020-11-17,26.9914,31.0149,9.0,-78.85,2.0
2020-11-17,26.9904,31.0228,10.0,-78.85,2.0
2020-11-17,26.9878,31.0314,11.0,-78.85,2.0
2020-11-17,26.9875,31.0344,12.0,-78.85,2.0
2020-11-17,26.9869,31.0384,13.0,-78.85,2.0
2020-11-17,26.9849,31.043,14.0,-78.85,2.0
2020-11-17,26.9809,31.0458,15.0,-78.85,2.0
2020-11-17,26.9756,31.0477,16.0,-78.85,2.0
2020-11-17,26.9719,31.0772,17.0,-78.85,2.0
2020-11-17,26.9753,31.1684,18.0,-78.85,2.0
2020-11-17,26.9772,31.2997,19.0,-78.85,2.0
2020-11-17,26.9436,31.4056,20.0,-78.85,2.0
2020-11-17,26.8967,31.454,21.0,-78.85,2.0
2020-11-17,26.8857,31.4876,22.0,-78.85,2.0
2020-11-17,26.8843,31.4979,23.0,-78.85,2.0
2020-11-17,26.85,31.5165,24.0,-78.85,2.0
2020-11-17,26.8377,31.5888,25.0,-78.85,2.0
2020-11-17,26.8529,31.5665,26.0,-78.85,2.0
2020-11-17,26.8407,31.5663,27.0,-78.85,2.0
2020-11-17,26.8194,31.5678,28.0,-78.85,2.0
2020-11-17,26.7874,31.5915,29.0,-78.85,2.0
2020-11-17,26.7711,31.5987,30.0,-78.85,2.0
2020-11-17,26.738,31.6044,31.0,-78.85,2.0
2020-11-17,26.7038,31.6075,32.0,-78.85,2.0
2020-11-17,26.6919,31.6034,33.0,-78.85,2.0
2020-11-17,26.6746,31.609,34.0,-78.85,2.0
2020-11-17,26.6583,31.6138,35.0,-78.85,2.0
2020-11-17,26.6384,31.5731,36.0,-78.85,2.0
2020-11-17,26.5797,31.5903,37.0,-78.85,2.0
2020-11-17,26.5517,31.6906,38.0,-78.85,2.0
2020-11-17,26.5797,31.7208,39.0,-78.85,2.0
2020-11-17,26.5979,31.7384,40.0,-78.85,2.0
2020-11-17,26.5861,31.7269,41.0,-78.85,2.0
2020-11-17,26.5427,31.7054,42.0,-78.85,2.0
2020-11-17,26.4798,31.7577,43.0,-78.85,2.0
2020-11-17,26.4532,31.7698,44.0,-78.85,2.0
2020-11-17,26.3743,31.7478,45.0,-78.85,2.0
2020-11-17,26.3237,31.7279,46.0,-78.85,2.0
2020-11-17,26.2695,31.7333,47.0,-78.85,2.0
2020-11-17,26.2234,31.7583,48.0,-78.85,2.0
2020-11-17,26.1511,31.7514,49.0,-78.85,2.0
2020-11-17,26.0162,31.7681,50.0,-78.85,2.0
2020-11-17,25.915,31.8113,51.0,-78.85,2.0
2020-11-17,25.8609,31.8189,52.0,-78.85,2.0
2020-11-17,25.7964,31.84,53.0,-78.85,2.0
2020-11-17,25.716,31.876,54.0,-78.85,2.0
2020-11-17,25.6538,31.8898,55.0,-78.85,2.0
2020-11-17,25.57,31.9168,56.0,-78.85,2.0
2020-11-17,25.4413,31.7494,57.0,-78.85,2.0
2020-11-17,24.7837,31.7034,58.0,-78.85,2.0
2020-11-17,23.8509,32.1115,59.0,-78.85,2.0
2020-11-17,23.2724,32.2998,60.0,-78.85,2.0
2020-11-17,22.8084,32.466,61.0,-78.85,2.0
2020-11-17,22.4055,32.5838,62.0,-78.85,2.0
2020-11-17,22.0399,32.7225,63.0,-78.85,2.0
2020-11-17,21.7234,32.7648,64.0,-78.85,2.0
2020-11-17,21.3187,32.8569,65.0,-78.85,2.0
2020-11-17,20.7361,32.7341,66.0,-78.85,2.0
2020-11-17,18.7971,32.1928,67.0,-78.85,2.0
2020-11-17,16.0567,33.8388,68.0,-78.85,2.0
2020-11-17,14.8942,34.6738,69.0,-78.85,2.0
2020-11-17,14.5238,34.8491,70.0,-78.85,2.0
2020-11-17,14.2772,34.9546,71.0,-78.85,2.0
2020-11-17,14.2462,34.9343,72.0,-78.85,2.0
2020-11-17,14.208,34.9232,73.0,-78.85,2.0
2020-11-17,14.1629,34.9332,74.0,-78.85,2.0
2020-11-17,14.1253,34.9372,75.0,-78.85,2.0
2020-11-17,14.0948,34.9393,76.0,-78.85,2.0
2020-11-17,14.0689,34.9402,77.0,-78.85,2.0
2020-11-17,14.047,34.9413,78.0,-78.85,2.0
2020-11-17,14.0273,34.9399,79.0,-78.85,2.0
2020-11-17,14.0073,34.9559,80.0,-78.85,2.0
2020-11-30,25.5804,26.433,1.0,-78.85,2.0
2020-11-30,26.6102,31.3,2.0,-78.85,2.0
2020-11-30,26.6854,31.3186,3.0,-78.85,2.0
2020-11-30,26.7074,31.3001,4.0,-78.85,2.0
2020-11-30,26.7138,31.2882,5.0,-78.85,2.0
2020-11-30,26.6564,31.2555,6.0,-78.85,2.0
2020-11-30,26.5938,31.3187,7.0,-78.85,2.0
2020-11-30,26.7569,31.3336,8.0,-78.85,2.0
2020-11-30,26.7361,31.3325,9.0,-78.85,2.0
2020-11-30,26.736,31.3319,10.0,-78.85,2.0
2020-11-30,26.7348,31.3293,11.0,-78.85,2.0
2020-11-30,26.7341,31.3308,12.0,-78.85,2.0
2020-11-30,26.7346,31.3334,13.0,-78.85,2.0
2020-11-30,26.7382,31.3338,14.0,-78.85,2.0
2020-11-30,26.7364,31.3335,15.0,-78.85,2.0
2020-11-30,26.737,31.3348,16.0,-78.85,2.0
2020-11-30,26.7392,31.3485,17.0,-78.85,2.0
2020-11-30,26.7446,31.3528,18.0,-78.85,2.0
2020-11-30,26.7487,31.3524,19.0,-78.85,2.0
2020-11-30,26.7511,31.3568,20.0,-78.85,2.0
2020-11-30,26.7543,31.3862,21.0,-78.85,2.0
2020-11-30,26.7681,31.3987,22.0,-78.85,2.0
2020-11-30,26.7765,31.412,23.0,-78.85,2.0
2020-11-30,26.7841,31.4198,24.0,-78.85,2.0
2020-11-30,26.7895,31.4221,25.0,-78.85,2.0
2020-11-30,26.7924,31.4264,26.0,-78.85,2.0
2020-11-30,26.7956,31.4529,27.0,-78.85,2.0
2020-11-30,26.8049,31.4688,28.0,-78.85,2.0
2020-11-30,26.8135,31.4863,29.0,-78.85,2.0
2020-11-30,26.822,31.5056,30.0,-78.85,2.0
2020-11-30,26.8305,31.5322,31.0,-78.85,2.0
2020-11-30,26.84,31.5542,32.0,-78.85,2.0
2020-11-30,26.8486,31.5903,33.0,-78.85,2.0
2020-11-30,26.8592,31.6246,34.0,-78.85,2.0
2020-11-30,26.8676,31.6742,35.0,-78.85,2.0
2020-11-30,26.87,31.7306,36.0,-78.85,2.0
2020-11-30,26.8661,31.7991,37.0,-78.85,2.0
2020-11-30,26.8553,31.9117,38.0,-78.85,2.0
2020-11-30,26.8343,32.1085,39.0,-78.85,2.0
2020-11-30,26.7674,32.2163,40.0,-78.85,2.0
2020-11-30,26.6601,32.1021,41.0,-78.85,2.0
2020-11-30,26.2609,31.9589,42.0,-78.85,2.0
2020-11-30,25.5535,32.1264,43.0,-78.85,2.0
2020-11-30,24.8757,32.3845,44.0,-78.85,2.0
2020-11-30,24.4107,31.985,45.0,-78.85,2.0
2020-11-30,22.6851,30.3662,46.0,-78.85,2.0
2020-11-30,17.8835,31.828,47.0,-78.85,2.0
2020-11-30,15.263,34.1925,48.0,-78.85,2.0
2020-11-30,14.5399,34.7536,49.0,-78.85,2.0
2020-11-30,14.2908,34.9409,50.0,-78.85,2.0
2020-11-30,14.2359,34.967,51.0,-78.85,2.0
2020-11-30,14.2144,34.959,52.0,-78.85,2.0
