Time,Temp,Prcp,Wvel,Wdir,Long,Lat
2021-01-07 06:00:00,23.6,0.0,1.9266666666666667,195.83333333333334,-78.73,1.82
2021-01-07 07:00:00,23.6,0.0,1.9116666666666664,166.83333333333334,-78.73,1.82
2021-01-07 08:00:00,23.9,0.0,0.9933333333333333,164.33333333333334,-78.73,1.82
2021-01-07 09:00:00,25.5,0.0,1.0783333333333334,128.0,-78.73,1.82
2021-01-07 10:00:00,26.2,0.0,2.1633333333333336,119.0,-78.73,1.82
2021-01-07 11:00:00,26.2,0.0,3.378333333333334,305.1666666666667,-78.73,1.82
2021-01-07 12:00:00,26.7,0.0,3.2566666666666664,305.5,-78.73,1.82
2021-01-07 13:00:00,26.9,0.0,3.591666666666667,314.0,-78.73,1.82
2021-01-07 14:00:00,26.7,0.0,3.806666666666666,300.8333333333333,-78.73,1.82
2021-01-07 15:00:00,26.8,0.0,3.8816666666666673,292.5,-78.73,1.82
2021-01-07 16:00:00,26.9,0.0,3.2433333333333336,288.8333333333333,-78.73,1.82
2021-01-07 17:00:00,26.8,0.0,3.653333333333333,291.8333333333333,-78.73,1.82
2021-01-07 18:00:00,26.3,0.0,2.6833333333333336,290.8333333333333,-78.73,1.82
2021-01-07 19:00:00,26.1,0.0,2.525,293.5,-78.73,1.82
2021-01-07 20:00:00,26.0,0.0,1.4116666666666668,289.1666666666667,-78.73,1.82
2021-01-07 21:00:00,26.1,0.0,2.108333333333333,282.8333333333333,-78.73,1.82
2021-01-07 22:00:00,26.1,0.0,2.3333333333333335,280.8333333333333,-78.73,1.82
2021-01-07 23:00:00,25.4,0.0,2.1433333333333335,231.0,-78.73,1.82
2021-01-08 00:00:00,25.2,0.18333333333333335,2.5033333333333334,207.83333333333334,-78.73,1.82
2021-01-08 01:00:00,24.8,0.15,3.065,193.5,-78.73,1.82
2021-01-08 02:00:00,24.4,0.3333333333333333,2.921666666666667,161.33333333333334,-78.73,1.82
2021-01-08 03:00:00,24.3,0.08333333333333333,2.4166666666666665,159.83333333333334,-78.73,1.82
2021-01-08 04:00:00,24.3,0.016666666666666666,2.475,162.5,-78.73,1.82
2021-01-08 05:00:00,24.4,0.0,3.0233333333333334,149.0,-78.73,1.82
2021-01-08 06:00:00,24.0,2.016666666666667,3.56,148.16666666666666,-78.73,1.82
2021-01-08 07:00:00,23.3,1.3499999999999999,3.8733333333333335,136.0,-78.73,1.82
2021-01-08 08:00:00,23.1,0.23333333333333336,3.7533333333333334,176.5,-78.73,1.82
2021-01-08 09:00:00,23.7,0.0,3.341666666666667,190.83333333333334,-78.73,1.82
2021-01-08 10:00:00,24.9,0.0,3.8783333333333334,189.83333333333334,-78.73,1.82
2021-01-08 11:00:00,26.3,0.15,3.6966666666666668,214.0,-78.73,1.82
2021-01-08 12:00:00,25.4,0.016666666666666666,3.141666666666666,248.83333333333334,-78.73,1.82
2021-01-08 13:00:00,25.8,0.03333333333333333,2.0233333333333334,266.5,-78.73,1.82
2021-01-08 14:00:00,24.6,0.08333333333333333,2.7083333333333335,296.8333333333333,-78.73,1.82
2021-01-08 15:00:00,25.7,0.016666666666666666,4.748333333333333,290.5,-78.73,1.82
2021-01-08 16:00:00,25.9,0.0,3.205,284.1666666666667,-78.73,1.82
2021-01-08 17:00:00,26.2,0.0,3.7399999999999998,283.5,-78.73,1.82
2021-01-08 18:00:00,25.7,0.0,3.1400000000000006,282.1666666666667,-78.73,1.82
2021-01-08 19:00:00,25.3,0.0,3.0683333333333334,275.0,-78.73,1.82
2021-01-08 20:00:00,25.3,0.0,2.466666666666667,270.8333333333333,-78.73,1.82
2021-01-08 21:00:00,25.1,0.2833333333333333,2.268333333333333,273.3333333333333,-78.73,1.82
2021-01-08 22:00:00,24.4,0.16666666666666666,2.605,271.5,-78.73,1.82
2021-01-08 23:00:00,24.0,0.03333333333333333,3.39,223.33333333333334,-78.73,1.82
2021-01-09 00:00:00,23.9,0.03333333333333333,4.04,228.5,-78.73,1.82
2021-01-09 01:00:00,23.5,1.1,4.31,204.16666666666666,-78.73,1.82
2021-01-09 02:00:00,22.8,0.9,3.7016666666666667,224.16666666666666,-78.73,1.82
2021-01-09 03:00:00,22.3,0.65,3.81,220.5,-78.73,1.82
2021-01-09 04:00:00,22.4,0.18333333333333332,3.6833333333333336,191.16666666666666,-78.73,1.82
2021-01-09 05:00:00,22.3,0.3499999999999999,3.766666666666667,190.66666666666666,-78.73,1.82
2021-01-09 06:00:00,22.3,0.09999999999999999,3.7516666666666665,187.33333333333334,-78.73,1.82
2021-01-09 07:00:00,22.5,0.0,3.536666666666667,188.33333333333334,-78.73,1.82
2021-01-09 08:00:00,22.8,0.0,4.096666666666667,180.5,-78.73,1.82
2021-01-09 09:00:00,23.4,0.0,3.3316666666666666,169.0,-78.73,1.82
2021-01-09 10:00:00,24.7,0.0,3.918333333333333,192.83333333333334,-78.73,1.82
2021-01-09 11:00:00,25.7,0.0,2.14,225.83333333333334,-78.73,1.82
2021-01-09 12:00:00,26.4,0.0,4.218333333333333,289.6666666666667,-78.73,1.82
2021-01-09 13:00:00,26.5,0.0,3.105,294.8333333333333,-78.73,1.82
2021-01-09 14:00:00,26.7,0.0,3.8966666666666665,303.6666666666667,-78.73,1.82
